episode,mean_VAoI,avg_tx_ratio,tx_ratio_ema,target_tx_ratio,budget_error,budget_relative_error,budget_error_after_deadzone,mean_action_probability,multiplier_used,multiplier_next,multiplier_at_max,actor_loss,critic_loss,entropy,approx_kl,clip_fraction,common_mode_coefficient,common_mode_loss,probability_budget_coefficient,probability_budget_loss,probability_budget_excess,ppo_policy_gradient_norm,total_actor_gradient_norm,common_mode_gradient_norm,mean_vaoi_advantage,std_vaoi_advantage,max_abs_vaoi_advantage,critic_architecture,critic_input_dim,actor_curvature_enabled,critic_curvature_enabled,curvature_ablation_mode,critic_value_mean,critic_value_std,critic_within_slot_value_std_mean,critic_within_slot_value_std_max,vaoi_advantage_within_slot_std_mean,vaoi_advantage_global_std,critic_return_mean,critic_return_std,critic_explained_variance,bootstrap_value_mean,bootstrap_value_std,mean_budget_advantage,std_budget_advantage,max_abs_budget_advantage,vaoi_policy_gradient_norm,budget_policy_gradient_norm,budget_to_vaoi_gradient_ratio,n_nodes,update_probability,max_node_activity_ratio,node_cap_violation_fraction,curvature_control_messages,actor_architecture_version,use_stage1_reference,alpha_raw,alpha_kappa,effective_alpha,residual_input_dim,residual_input_feature_names,q_base_mean,q_base_std,q_base_min,q_base_max,residual_delta_mean,residual_delta_std,residual_delta_min,residual_delta_max,residual_mean_global,residual_std_global,residual_mean_per_step_abs_mean,residual_mean_per_step_abs_max,residual_positive_fraction,residual_negative_fraction,residual_saturation_fraction,q_final_mean,q_final_std,corr_s_kappa_q_base,residual_architecture,node_input_dim,edge_input_dim,message_dim,aggregation,aggregated_message_dim,decoder_input_dim,directed_edge_count,mpnn_disabled_edge_feature,edge_freshness_feature,version_gap_tau,mean_directed_degree,mean_edge_freshness_feature,mean_neighbor_freshness_gain,mean_neighbor_version_gap_normalized,message_l2_mean,message_l2_std,aggregated_message_l2_mean,aggregated_message_l2_std,attention_temperature,attention_uniform_mix,attention_entropy_mean,attention_effective_degree_mean,attention_max_weight_mean,action_prob_mean,action_prob_std,action_prob_min,action_prob_p10,action_prob_p50,action_prob_p90,action_prob_max,action_prob_node_std_mean,action_prob_global_std,action_prob_per_node_mean_std
291,7.202294689677656,0.12140000015031546,0.12242199731973548,0.3,-0.17757800268026452,-0.5919266558699933,-0.5919266558699933,0.1234104335308075,0.0,0.0,False,0.0005635945708490908,3.736619234085083,0.33703896403312683,0.00012642932415474206,0.0,0.05,0.010336344130337238,0.8,0.0,0.0,0.007623117882758379,0.03335680067539215,0.04011024162173271,2.4414061883248905e-08,0.9999995231628418,8.359325408935547,node_conditioned,25,True,True,False,-81.88136291503906,4.6679205894470215,1.4743926525115967,2.0294065475463867,0.8746492266654968,1.759133219718933,-81.07215118408203,3.881969928741455,0.7946507361702516,-81.3888168334961,1.2548296451568604,0.0,0.0,0.0,0.007623117882758379,0.0,0.0,100,0.2,0.175,0.0,1084,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.1234104335308075,0.07814968377351761,0.0,mpnn,6,4,16,curvature_attention_max,32,39,433600,none,normalized_version_gap_with_gain,,4336.0,0.5084686279296875,0.5084686279296875,0.3922784626483917,,,,,0.5,0.0,,,,0.1234104335308075,0.07814968377351761,0.023233652114868164,0.03725285828113556,0.10541129112243652,0.23600523769855497,0.3601756691932678,0.07716779410839081,0.07814968377351761,0.020186159759759903
292,7.014302529171109,0.11507499990984797,0.11874849861479173,0.3,-0.18125150138520826,-0.6041716511449725,-0.6041716511449725,0.11697181314229965,0.0,0.0,False,0.0005450697499327362,2.7746684551239014,0.32834580540657043,-4.067789632244967e-05,0.0,0.05,0.009258999489247799,0.8,0.0,0.0,0.024443555623292923,0.023531164973974228,0.0013857327867299318,-4.1198731537406275e-08,0.999999463558197,9.672955513000488,node_conditioned,25,True,True,False,-81.44654083251953,4.4586710929870605,1.4780075550079346,1.9500378370285034,0.860395610332489,1.606295108795166,-80.4076919555664,3.3391661643981934,0.7685939674431437,-81.79631805419922,1.4133331775665283,0.0,0.0,0.0,0.024443555623292923,0.0,0.0,100,0.2,0.1825,0.0,976,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.11697181314229965,0.07743002474308014,0.0,mpnn,6,4,16,curvature_attention_max,32,39,390400,none,normalized_version_gap_with_gain,,3904.0,0.5094577074050903,0.5094577074050903,0.38430383801460266,,,,,0.5,0.0,,,,0.11697181314229965,0.07743002474308014,0.02338862419128418,0.03648096621036529,0.08870211243629456,0.2327446788549423,0.36012524366378784,0.07624590396881104,0.07743002474308014,0.019126752391457558
293,7.281913383752108,0.11247500001918524,0.11561174931698848,0.3,-0.1843882506830115,-0.6146274817891223,-0.6146274817891223,0.11489329487085342,0.0,0.0,False,0.0004682601720560342,2.1889874935150146,0.3293432593345642,5.202313695917837e-05,0.0,0.05,0.009750579483807087,0.8,0.0,0.0,0.009284855797886848,0.015131904743611813,0.00670420378446579,1.9836425835251248e-08,0.9999993443489075,9.58315658569336,node_conditioned,25,True,True,False,-81.10227966308594,4.719691753387451,1.4614932537078857,1.9520024061203003,0.8219969272613525,1.5062196254730225,-80.64102172851562,3.8186144828796387,0.8444159643273043,-82.32233428955078,1.8948334455490112,0.0,0.0,0.0,0.009284855797886848,0.0,0.0,100,0.2,0.165,0.0,918,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.11489329487085342,0.07726018875837326,0.0,mpnn,6,4,16,curvature_attention_max,32,39,367200,none,normalized_version_gap_with_gain,,3672.0,0.4936565160751343,0.4936565160751343,0.37040773034095764,,,,,0.5,0.0,,,,0.11489329487085342,0.07726018875837326,0.02323073148727417,0.03583065569400787,0.08615685999393463,0.2233604729175567,0.360101580619812,0.07610701769590378,0.07726018875837326,0.02022065967321396
294,8.213317426815628,0.11649999976158142,0.11605587453928495,0.3,-0.18394412546071504,-0.6131470644308147,-0.6131470644308147,0.11517028510570526,0.0,0.0,False,0.0002928792673628777,6.412842273712158,0.3347960412502289,8.056703518377617e-05,0.0,0.05,0.008062419481575489,0.8,0.0,0.0,0.020818619057536125,0.038886599242687225,0.018225355073809624,-2.4414061883248905e-08,0.9999995231628418,5.399496555328369,node_conditioned,25,True,True,False,-81.76641082763672,5.2598161697387695,1.5438623428344727,2.4200096130371094,0.8887811303138733,2.291682004928589,-82.70820617675781,5.482721328735352,0.8252905623275908,-81.1174087524414,1.615120530128479,0.0,0.0,0.0,0.020818619057536125,0.0,0.0,100,0.2,0.1875,0.0,914,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.11517028510570526,0.07681503146886826,0.0,mpnn,6,4,16,curvature_attention_max,32,39,365600,none,normalized_version_gap_with_gain,,3656.0,0.44670820236206055,0.44670820236206055,0.34555259346961975,,,,,0.5,0.0,,,,0.11517028510570526,0.07681503146886826,0.023204267024993896,0.035834646224975585,0.08818472921848297,0.22914416193962098,0.36015963554382324,0.07583167403936386,0.07681503146886826,0.02055109292268753
295,7.537305316291749,0.11737500019371509,0.11671543736650003,0.3,-0.18328456263349996,-0.6109485217467159,-0.6109485217467159,0.11674042791128159,0.0,0.0,False,0.0006193376611918211,2.322188377380371,0.33754000067710876,8.798813360044733e-05,0.0,0.05,0.014632237143814564,0.8,0.0,0.0,0.020699871703982353,0.006346347741782665,0.02146313712000847,-4.577636936176077e-09,0.9999994039535522,9.273320198059082,node_conditioned,25,True,True,False,-80.62871551513672,4.4615607261657715,1.4423401355743408,2.0269887447357178,0.846268892288208,1.5177007913589478,-80.65499114990234,3.855452299118042,0.8450392649945188,-82.43346405029297,1.553606629371643,0.0,0.0,0.0,0.020699871703982353,0.0,0.0,100,0.2,0.195,0.0,1016,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.11674042791128159,0.07615642994642258,0.0,mpnn,6,4,16,curvature_attention_max,32,39,406400,none,normalized_version_gap_with_gain,,4064.0,0.49591654539108276,0.49591654539108276,0.37854212522506714,,,,,0.5,0.0,,,,0.11674042791128159,0.07615642994642258,0.0233747661113739,0.03573024868965149,0.09590436518192291,0.21947999894618986,0.3601696193218231,0.07517822086811066,0.07615642994642258,0.021134480834007263
296,6.961498486213386,0.12437499971129,0.12054521853889502,0.3,-0.17945478146110497,-0.5981825849309305,-0.5981825849309305,0.12434480339288712,0.0,0.0,False,0.0007413568091578782,2.7591753005981445,0.3479572534561157,-2.683719685592223e-06,0.0,0.05,0.01589158922433853,0.8,0.0,0.0,0.03453462943434715,0.009160625748336315,0.04131694138050079,2.4414061883248905e-08,0.9999993443489075,10.13988971710205,node_conditioned,25,True,True,False,-80.10299682617188,4.140475749969482,1.291226863861084,1.7327853441238403,0.8361915349960327,1.494671106338501,-79.14985656738281,3.521484136581421,0.8198477149639327,-80.32202911376953,1.2384443283081055,0.0,0.0,0.0,0.03453462943434715,0.0,0.0,100,0.2,0.195,0.0,996,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.12434480339288712,0.07862574607133865,0.0,mpnn,6,4,16,curvature_attention_max,32,39,398400,none,normalized_version_gap_with_gain,,3984.0,0.5168597102165222,0.5168597102165222,0.39394012093544006,,,,,0.5,0.0,,,,0.12434480339288712,0.07862574607133865,0.02332162857055664,0.03824281692504883,0.10639072954654694,0.23600390851497652,0.360169380903244,0.07772684842348099,0.07862574607133865,0.01910628192126751
297,7.763834858573973,0.11727499961387367,0.11891010907638434,0.3,-0.18108989092361566,-0.6036329496242873,-0.6036329496242873,0.11663208156824112,0.0,0.0,False,0.0006158139440231025,2.0324456691741943,0.33086326718330383,2.770470382529311e-05,0.0,0.05,0.011730952188372612,0.8,0.0,0.0,0.021898183971643448,0.017676541581749916,0.0387192964553833,-1.2207030941624453e-08,0.9999992251396179,10.048357963562012,node_conditioned,25,True,True,False,-80.58676147460938,4.684635639190674,1.3755786418914795,2.0759620666503906,0.7814860343933105,1.2726765871047974,-81.04338836669922,4.250643253326416,0.9103548503697632,-82.63399505615234,1.6796784400939941,0.0,0.0,0.0,0.021898183971643448,0.0,0.0,100,0.2,0.1775,0.0,900,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.11663208156824112,0.07540208101272583,0.0,mpnn,6,4,16,curvature_attention_max,32,39,360000,none,normalized_version_gap_with_gain,,3600.0,0.49073150753974915,0.49073150753974915,0.36578476428985596,,,,,0.5,0.0,,,,0.11663208156824112,0.07540208101272583,0.023287326097488403,0.034849390387535095,0.0958729237318039,0.22744590044021606,0.310063898563385,0.0746031180024147,0.07540208101272583,0.021176777780056
298,7.80667120564729,0.12249999981373548,0.12070505444505991,0.3,-0.17929494555494008,-0.597649798594807,-0.597649798594807,0.12326939404010773,0.0,0.0,False,0.000687035673763603,2.673553228378296,0.3405880928039551,4.3720854591811076e-05,0.0,0.05,0.01255785208195448,0.8,0.0,0.0,0.016928648576140404,0.023915834724903107,0.03873113915324211,-1.831054774470431e-08,0.9999993443489075,8.372798919677734,node_conditioned,25,True,True,False,-80.84261322021484,4.527130603790283,1.3356152772903442,1.872948408126831,0.792949914932251,1.606858491897583,-81.22947692871094,4.00779390335083,0.8392523912606645,-81.04226684570312,1.0788334608078003,0.0,0.0,0.0,0.016928648576140404,0.0,0.0,100,0.2,0.1675,0.0,1030,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.12326939404010773,0.07792821526527405,0.0,mpnn,6,4,16,curvature_attention_max,32,39,412000,none,normalized_version_gap_with_gain,,4120.0,0.48906373977661133,0.48906373977661133,0.37532347440719604,,,,,0.5,0.0,,,,0.12326939404010773,0.07792821526527405,0.02325645089149475,0.03725815713405609,0.10527093708515167,0.23421765863895416,0.36016860604286194,0.07702107727527618,0.07792821526527405,0.020104730501770973
299,8.466156581304967,0.1157250000210479,0.11821502723305391,0.3,-0.18178497276694608,-0.605949889024824,-0.605949889024824,0.11553823202848434,0.0,0.0,False,0.00044268977944739163,3.2114291191101074,0.3296392261981964,7.885960258136038e-06,0.0,0.05,0.008176732808351517,0.8,0.0,0.0,0.039681773632764816,0.024373916909098625,0.01540952455252409,-5.493163968139925e-08,0.9999992847442627,8.526908874511719,node_conditioned,25,True,True,False,-81.82902526855469,5.021607875823975,1.3949637413024902,1.9990483522415161,0.8234500885009766,1.471490740776062,-83.34020233154297,4.696389198303223,0.9018281661739079,-85.0361099243164,1.3544881343841553,0.0,0.0,0.0,0.039681773632764816,0.0,0.0,100,0.2,0.175,0.0,1012,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.11553823202848434,0.07438057661056519,0.0,mpnn,6,4,16,curvature_attention_max,32,39,404800,none,normalized_version_gap_with_gain,,4048.0,0.4530322849750519,0.4530322849750519,0.3518087565898895,,,,,0.5,0.0,,,,0.11553823202848434,0.07438057661056519,0.02321961522102356,0.03553310036659241,0.0941631942987442,0.22387711405754088,0.3601346015930176,0.0735526978969574,0.07438057661056519,0.019849631935358047
300,7.4228643884137275,0.11659999977331609,0.117407513503185,0.3,-0.18259248649681498,-0.6086416013679966,-0.6086416013679966,0.11625247448682785,0.0,0.0,False,0.0006239856011234224,4.625147819519043,0.33231598138809204,2.4485452740918845e-06,0.0,0.05,0.012666723690927029,0.8,0.0,0.0,0.01735598035156727,0.012806887738406658,0.029634594917297363,-3.051757957450718e-08,0.9999995231628418,7.09707498550415,node_conditioned,25,True,True,False,-80.87677001953125,4.56538724899292,1.3729864358901978,1.8024394512176514,0.846159040927887,2.0062694549560547,-80.5921859741211,4.012227535247803,0.7499611670881046,-80.91283416748047,1.450209140777588,0.0,0.0,0.0,0.01735598035156727,0.0,0.0,100,0.2,0.165,0.0,1064,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.11625247448682785,0.07479140907526016,0.0,mpnn,6,4,16,curvature_attention_max,32,39,425600,none,normalized_version_gap_with_gain,,4256.0,0.4958077669143677,0.4958077669143677,0.38024431467056274,,,,,0.5,0.0,,,,0.11625247448682785,0.07479140907526016,0.02326950430870056,0.03498744666576385,0.09704270958900452,0.22412709593772887,0.30690494179725647,0.07379221171140671,0.07479140907526016,0.018352584913372993
301,7.53922675397247,0.11639999999199063,0.11690375674758782,0.3,-0.18309624325241217,-0.6103207904973476,-0.6103207904973476,0.11768587678670883,0.0,0.0,False,0.0004759249568451196,2.9995338916778564,0.3320857584476471,-9.158199645753484e-06,0.0,0.05,0.00925971008837223,0.8,0.0,0.0,0.012985661625862122,0.0061522554606199265,0.01656879298388958,1.2207030941624453e-08,0.999999463558197,8.546731948852539,node_conditioned,25,True,True,False,-81.75074005126953,4.604808807373047,1.5837883949279785,2.2316999435424805,0.8658412098884583,1.716469407081604,-81.5619125366211,3.6949501037597656,0.7841982188035836,-82.57086181640625,1.3895992040634155,0.0,0.0,0.0,0.012985661625862122,0.0,0.0,100,0.2,0.18,0.0,1034,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.11768587678670883,0.07846762984991074,0.0,mpnn,6,4,16,curvature_attention_max,32,39,413600,none,normalized_version_gap_with_gain,,4136.0,0.4979300796985626,0.4979300796985626,0.38075608015060425,,,,,0.5,0.0,,,,0.11768587678670883,0.07846762984991074,0.02316868305206299,0.036166328191757205,0.0938388742506504,0.235726997256279,0.36017462611198425,0.0775805413722992,0.07846762984991074,0.023900022730231285
302,7.98294946487993,0.11469999978784472,0.11580187826771626,0.3,-0.18419812173228373,-0.6139937186411552,-0.6139937186411552,0.1152876690030098,0.0,0.0,False,0.00041354610584676266,2.3328444957733154,0.33204948902130127,1.3348088032216765e-05,0.0,0.05,0.010746019892394543,0.8,0.0,0.0,0.03684400022029877,0.044718001037836075,0.008278959430754185,-3.051757735406113e-09,0.9999992847442627,9.455731391906738,node_conditioned,25,True,True,False,-82.40861511230469,4.73118782043457,1.5032861232757568,2.0651211738586426,0.7985755205154419,1.4659123420715332,-82.9188003540039,3.9228198528289795,0.8603569912908098,-84.1446304321289,1.4150310754776,0.0,0.0,0.0,0.03684400022029877,0.0,0.0,100,0.2,0.19,0.0,952,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.1152876690030098,0.0779758095741272,0.0,mpnn,6,4,16,curvature_attention_max,32,39,380800,none,normalized_version_gap_with_gain,,3808.0,0.4793258011341095,0.4793258011341095,0.3710955083370209,,,,,0.5,0.0,,,,0.1152876690030098,0.0779758095741272,0.023153185844421387,0.03497922718524933,0.08737117052078247,0.23432182669639587,0.36017709970474243,0.07691716402769089,0.0779758095741272,0.023762604221701622
303,7.635644694529474,0.11885000008624047,0.11732593917697837,0.3,-0.18267406082302162,-0.6089135157796216,-0.6089135157796216,0.11663565784692764,0.0,0.0,False,0.0004217005625832826,2.637340545654297,0.3399665057659149,1.71781412063865e-05,0.0,0.05,0.01528117898851633,0.8,0.0,0.0,0.050724681466817856,0.02311865985393524,0.02776593156158924,0.0,0.9999994039535522,8.904861450195312,node_conditioned,25,True,True,False,-82.04139709472656,4.753290176391602,1.336188554763794,1.9851936101913452,0.8409950137138367,1.617499589920044,-82.03093719482422,4.082075595855713,0.8429903648776609,-83.45611572265625,1.1240333318710327,0.0,0.0,0.0,0.050724681466817856,0.0,0.0,100,0.2,0.1575,0.0,1012,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.11663565784692764,0.07478370517492294,0.0,mpnn,6,4,16,curvature_attention_max,32,39,404800,none,normalized_version_gap_with_gain,,4048.0,0.4940110146999359,0.4940110146999359,0.3783819079399109,,,,,0.5,0.0,,,,0.11663565784692764,0.07478370517492294,0.023181796073913574,0.035650616884231566,0.09537391364574432,0.22273208796977997,0.2991101145744324,0.07398229837417603,0.07478370517492294,0.01846066303551197
304,8.286939906589687,0.11979999981820583,0.1185629694975921,0.3,-0.1814370305024079,-0.6047900815150237,-0.6047900815150237,0.12076304852962494,0.0,0.0,False,0.0008249426609836519,2.9540035724639893,0.3428817391395569,4.866484960075468e-05,0.0,0.05,0.01758759841322899,0.8,0.0,0.0,0.022314203903079033,0.025403739884495735,0.04716806858778,-6.408691177739456e-08,0.9999993443489075,7.9217376708984375,node_conditioned,25,True,True,False,-82.85392761230469,5.020883083343506,1.3969992399215698,2.1035375595092773,0.7991445660591125,1.5611807107925415,-83.853515625,4.632472038269043,0.886425535337697,-84.91775512695312,1.406998872756958,0.0,0.0,0.0,0.022314203903079033,0.0,0.0,100,0.2,0.185,0.0,920,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.12076304852962494,0.07653044909238815,0.0,mpnn,6,4,16,curvature_attention_max,32,39,368000,none,normalized_version_gap_with_gain,,3680.0,0.47543519735336304,0.47543519735336304,0.3588806390762329,,,,,0.5,0.0,,,,0.12076304852962494,0.07653044909238815,0.023348689079284668,0.03651225864887238,0.1067257672548294,0.2259073287248611,0.36018380522727966,0.07570777088403702,0.07653044909238815,0.02189704030752182
305,7.612577763125301,0.12422499986365437,0.12139398468062323,0.3,-0.17860601531937675,-0.5953533645528104,-0.5953533645528104,0.12421656399965286,0.0,0.0,False,0.0007721424917690456,3.045898199081421,0.341976135969162,6.610878699575551e-06,0.0,0.05,0.01414634007960558,0.8,0.0,0.0,0.016002232208848,0.0464739091694355,0.060869570821523666,-3.662109548940862e-08,0.999999463558197,8.076916694641113,node_conditioned,25,True,True,False,-82.60769653320312,4.687125205993652,1.4502172470092773,2.0045905113220215,0.8769636750221252,1.6934095621109009,-82.53520965576172,3.9485833644866943,0.8160747319280204,-86.16497802734375,1.506157636642456,0.0,0.0,0.0,0.016002232208848,0.0,0.0,100,0.2,0.2075,0.0,1022,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.12421656399965286,0.0770309641957283,0.0,mpnn,6,4,16,curvature_attention_max,32,39,408800,none,normalized_version_gap_with_gain,,4088.0,0.48994529247283936,0.48994529247283936,0.37808287143707275,,,,,0.5,0.0,,,,0.12421656399965286,0.0770309641957283,0.023268431425094604,0.036883878707885745,0.11315368115901947,0.2296351194381714,0.3601832985877991,0.07625535130500793,0.0770309641957283,0.021215980872511864
306,6.850202517844736,0.1216000000666827,0.12149699237365297,0.3,-0.17850300762634702,-0.59501000558749,-0.59501000558749,0.12035322189331055,0.0,0.0,False,0.000677160918712616,3.298848867416382,0.3337261378765106,5.549893467104994e-05,0.0,0.05,0.010181644931435585,0.8,0.0,0.0,0.03098675049841404,0.005090485792607069,0.032025743275880814,3.051757735406113e-09,0.9999993443489075,9.055058479309082,node_conditioned,25,True,True,False,-81.96424865722656,4.730492115020752,1.5160021781921387,2.2380168437957764,0.8696981072425842,1.5431609153747559,-80.71533966064453,3.898547887802124,0.8433188758539687,-84.8747787475586,1.9647765159606934,0.0,0.0,0.0,0.03098675049841404,0.0,0.0,100,0.2,0.1725,0.0,942,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.12035322189331055,0.07654158771038055,0.0,mpnn,6,4,16,curvature_attention_max,32,39,376800,none,normalized_version_gap_with_gain,,3768.0,0.5003854036331177,0.5003854036331177,0.37531423568725586,,,,,0.5,0.0,,,,0.12035322189331055,0.07654158771038055,0.02336379885673523,0.03671232461929321,0.10018983483314514,0.2255545973777771,0.3069062829017639,0.07560945302248001,0.07654158771038055,0.017092261463403702
307,7.493593706637621,0.12092499976512044,0.1212109960693867,0.3,-0.17878900393061328,-0.5959633265699334,-0.5959633265699334,0.11960148811340332,0.0,0.0,False,0.00039820934762246907,2.3918004035949707,0.33713167905807495,-8.194212568923831e-06,0.0,0.05,0.008221084251999855,0.8,0.0,0.0,0.04216434061527252,0.029184522107243538,0.013126121833920479,-6.103515470812226e-09,0.9999994039535522,9.55342960357666,node_conditioned,25,True,True,False,-82.3431625366211,4.486007213592529,1.4677640199661255,2.0922746658325195,0.8446187376976013,1.5636534690856934,-81.96507263183594,3.6782338619232178,0.8192816022415906,-82.90351867675781,1.274503231048584,0.0,0.0,0.0,0.04216434061527252,0.0,0.0,100,0.2,0.175,0.0,958,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.11960148811340332,0.07871297001838684,0.0,mpnn,6,4,16,curvature_attention_max,32,39,383200,none,normalized_version_gap_with_gain,,3832.0,0.4983508884906769,0.4983508884906769,0.3795187771320343,,,,,0.5,0.0,,,,0.11960148811340332,0.07871297001838684,0.023215949535369873,0.035562893748283385,0.09492780640721321,0.22334955036640167,0.36016151309013367,0.07789447903633118,0.07871297001838684,0.020859230309724808
308,8.020847978033125,0.11704999985173345,0.11913049796056008,0.3,-0.1808695020394399,-0.6028983200348558,-0.6028983200348558,0.1154697984457016,0.0,0.0,False,0.0005110789206810296,5.902858257293701,0.32962676882743835,3.766767576962593e-06,0.0,0.05,0.010346577502787113,0.8,0.0,0.0,0.0123048797249794,0.03182721138000488,0.02012505754828453,6.103515470812226e-09,0.9999995827674866,5.777479648590088,node_conditioned,25,True,True,False,-82.13597869873047,5.002281665802002,1.383330225944519,2.276459217071533,0.8299391269683838,2.3090035915374756,-82.72309875488281,5.249410629272461,0.8065235623003193,-82.93206024169922,1.596898078918457,0.0,0.0,0.0,0.0123048797249794,0.0,0.0,100,0.2,0.17,0.0,922,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.1154697984457016,0.07511065155267715,0.0,mpnn,6,4,16,curvature_attention_max,32,39,368800,none,normalized_version_gap_with_gain,,3688.0,0.4641284942626953,0.4641284942626953,0.3505455255508423,,,,,0.5,0.0,,,,0.1154697984457016,0.07511065155267715,0.023218214511871338,0.035363777354359624,0.0936298668384552,0.2209140568971634,0.31010502576828003,0.07411239296197891,0.07511065155267715,0.01892714574933052
309,7.6041401622071865,0.1166499998094514,0.11789024888500574,0.3,-0.18210975111499425,-0.6070324834822314,-0.6070324834822314,0.11721449345350266,0.0,0.0,False,0.00045053602661937475,3.0227394104003906,0.33114731311798096,-1.2643143236346077e-05,0.0,0.05,0.0083034448325634,0.8,0.0,0.0,0.024941442534327507,0.009250957518815994,0.016239775344729424,-1.2207030941624453e-08,0.9999994039535522,7.6256513595581055,node_conditioned,25,True,True,False,-81.51162719726562,4.798792362213135,1.419352412223816,1.9815915822982788,0.8419235944747925,1.7375184297561646,-81.63774871826172,4.530239105224609,0.8528986695601527,-85.63442993164062,1.807654857635498,0.0,0.0,0.0,0.024941442534327507,0.0,0.0,100,0.2,0.1725,0.0,976,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.11721449345350266,0.07663408666849136,0.0,mpnn,6,4,16,curvature_attention_max,32,39,390400,none,normalized_version_gap_with_gain,,3904.0,0.4852900803089142,0.4852900803089142,0.3691193759441376,,,,,0.5,0.0,,,,0.11721449345350266,0.07663408666849136,0.02315947413444519,0.0355345219373703,0.09365721046924591,0.22919145971536634,0.3601744771003723,0.07578208297491074,0.07663408666849136,0.02024601772427559
