checkpoint_episode,scenario_id,policy,n_nodes,slots,update_probability,target_tx_ratio,matched_rate_probability,policy_probability,mean_VAoI,actual_tx_ratio,action_prob_mean,action_prob_std,action_prob_min,action_prob_p10,action_prob_p50,action_prob_p90,action_prob_max,action_prob_node_std_mean,action_prob_global_std,action_prob_per_node_mean_std,topology,model,node_count,model_label
160,n070_s01,nn,70,200,0.2,0.1,0.10044890642166138,0.10044890642166138,5.570590062111798,0.10242857142857142,0.10044890642166138,0.02831321582198143,0.0563834011554718,0.06529897451400757,0.09716428816318512,0.14131168425083163,0.1500769853591919,0.027634691447019577,0.02831321582198143,0.004851165227591991,community,v33_no_curvature,70,V3.3 single-N MPNN (no curvature)
160,n070_s02,nn,70,200,0.2,0.1,0.10003513842821121,0.10003513842821121,6.08488198757764,0.09842857142857142,0.10003513842821121,0.028165649622678757,0.0572623610496521,0.0654925286769867,0.09628492593765259,0.14075984060764313,0.15013650059700012,0.027401719242334366,0.028165649622678757,0.004999447148293257,community,v33_no_curvature,70,V3.3 single-N MPNN (no curvature)
160,n070_s03,nn,70,200,0.2,0.1,0.10189876705408096,0.10189876705408096,5.300518633540373,0.09728571428571428,0.10189876705408096,0.02849998138844967,0.05664291977882385,0.06584011912345886,0.09968492388725281,0.14214744567871096,0.1504507064819336,0.02784636989235878,0.02849998138844967,0.004762351978570223,community,v33_no_curvature,70,V3.3 single-N MPNN (no curvature)
160,n070_s04,nn,70,200,0.2,0.1,0.09982499480247498,0.09982499480247498,6.002582815734989,0.10378571428571429,0.09982499480247498,0.027758847922086716,0.056173890829086304,0.06552585959434509,0.09623531997203827,0.14003125131130217,0.1502068042755127,0.027050724253058434,0.027758847922086716,0.004682453814893961,community,v33_no_curvature,70,V3.3 single-N MPNN (no curvature)
160,n080_s00,nn,80,200,0.2,0.1,0.10014528036117554,0.10014528036117554,6.277948575949372,0.09825,0.10014528036117554,0.0272987000644207,0.05698469281196594,0.06570104062557221,0.09737074375152588,0.13869054019451144,0.1506357192993164,0.026673955842852592,0.0272987000644207,0.004455495160073042,community,v33_no_curvature,80,V3.3 single-N MPNN (no curvature)
160,n080_s01,nn,80,200,0.2,0.1,0.0998830795288086,0.0998830795288086,5.7762681962025315,0.10287500000000001,0.0998830795288086,0.027890520170331,0.056732177734375,0.06540191173553467,0.09656132757663727,0.14055880904197693,0.15061470866203308,0.027247410267591476,0.027890520170331,0.00479556480422616,community,v33_no_curvature,80,V3.3 single-N MPNN (no curvature)
160,n080_s02,nn,80,200,0.2,0.1,0.10089714825153351,0.10089714825153351,5.510496835443036,0.1016875,0.10089714825153351,0.02840069867670536,0.056591808795928955,0.06566164493560792,0.09733714163303375,0.14216148257255554,0.15070173144340515,0.027621379122138023,0.02840069867670536,0.004895015619695187,community,v33_no_curvature,80,V3.3 single-N MPNN (no curvature)
160,n080_s03,nn,80,200,0.2,0.1,0.10175332427024841,0.10175332427024841,5.033128164556966,0.09925,0.10175332427024841,0.028858890756964684,0.05692222714424133,0.06538374125957488,0.09925627708435059,0.14253660142421723,0.15049925446510315,0.028108663856983185,0.028858890756964684,0.005268812645226717,community,v33_no_curvature,80,V3.3 single-N MPNN (no curvature)
160,n080_s04,nn,80,200,0.2,0.1,0.10093662142753601,0.10093662142753601,5.0443037974683556,0.1024375,0.10093662142753601,0.02841130457818508,0.057348012924194336,0.06542865633964538,0.0979754775762558,0.14135532081127167,0.15040329098701477,0.027763063088059425,0.02841130457818508,0.004668867215514183,community,v33_no_curvature,80,V3.3 single-N MPNN (no curvature)
160,n090_s00,nn,90,200,0.2,0.1,0.10080841183662415,0.10080841183662415,5.601544319600497,0.10194444444444445,0.10080841183662415,0.028763623908162117,0.056453973054885864,0.06535699069499969,0.09709382057189941,0.14238041341304777,0.1507108211517334,0.028084488585591316,0.028763623908162117,0.004929079674184322,community,v33_no_curvature,90,V3.3 single-N MPNN (no curvature)
160,n090_s01,nn,90,200,0.2,0.1,0.10090697556734085,0.10090697556734085,6.7097509363295895,0.09794444444444445,0.10090697556734085,0.02802499569952488,0.05672171711921692,0.06553038954734802,0.09830360114574432,0.14013782441616057,0.15092280507087708,0.027349600568413734,0.02802499569952488,0.00525265047326684,community,v33_no_curvature,90,V3.3 single-N MPNN (no curvature)
160,n090_s02,nn,90,200,0.2,0.1,0.09956765919923782,0.09956765919923782,7.570974406991265,0.09777777777777778,0.09956765919923782,0.027012012898921967,0.056923091411590576,0.0657473474740982,0.09634368121623993,0.13839528262615203,0.15015095472335815,0.026382165029644966,0.027012012898921967,0.004827352240681648,community,v33_no_curvature,90,V3.3 single-N MPNN (no curvature)
160,n090_s03,nn,90,200,0.2,0.1,0.10054045915603638,0.10054045915603638,6.166423220973784,0.10055555555555556,0.10054045915603638,0.028068365529179573,0.05658295750617981,0.06557279527187347,0.09755294024944305,0.14061958342790604,0.1503535807132721,0.027406087145209312,0.028068365529179573,0.0045601180754601955,community,v33_no_curvature,90,V3.3 single-N MPNN (no curvature)
160,n090_s04,nn,90,200,0.2,0.1,0.09891568124294281,0.09891568124294281,7.126981897627964,0.103,0.09891568124294281,0.026822982355952263,0.057046085596084595,0.06546391844749451,0.09553605318069458,0.13711610436439514,0.15037310123443604,0.026192884892225266,0.026822982355952263,0.004230138845741749,community,v33_no_curvature,90,V3.3 single-N MPNN (no curvature)
160,n100_s00,nn,100,200,0.2,0.1,0.10056974738836288,0.10056974738836288,6.046316666666669,0.10115,0.10056974738836288,0.027959119528532028,0.05639919638633728,0.06574715748429298,0.09740108251571655,0.14111637771129606,0.15027886629104614,0.02731909044086933,0.027959119528532028,0.004687777254730463,community,v33_no_curvature,100,V3.3 single-N MPNN (no curvature)
160,n100_s01,nn,100,200,0.2,0.1,0.10102078318595886,0.10102078318595886,6.155132323232327,0.10015,0.10102078318595886,0.02859632484614849,0.05682537332177162,0.06549867987632751,0.09762193262577057,0.14236505031585694,0.1502554714679718,0.02790106274187565,0.02859632484614849,0.00511365570127964,community,v33_no_curvature,100,V3.3 single-N MPNN (no curvature)
160,n100_s02,nn,100,200,0.2,0.1,0.09959811717271805,0.09959811717271805,7.209811616161614,0.10005000000000001,0.09959811717271805,0.02714839018881321,0.05635005235671997,0.06556552350521087,0.09668196737766266,0.1383281260728836,0.15111303329467773,0.026463545858860016,0.02714839018881321,0.004303900990635157,community,v33_no_curvature,100,V3.3 single-N MPNN (no curvature)
160,n100_s03,nn,100,200,0.2,0.1,0.10052844136953354,0.10052844136953354,6.8125398989899,0.09974999999999999,0.10052844136953354,0.027984408661723137,0.05643504858016968,0.06562232375144958,0.0974729061126709,0.14065131098032,0.1500939428806305,0.02733287401497364,0.027984408661723137,0.004987502004951239,community,v33_no_curvature,100,V3.3 single-N MPNN (no curvature)
160,n100_s04,nn,100,200,0.2,0.1,0.10090310126543045,0.10090310126543045,6.79498686868687,0.09655,0.10090310126543045,0.02808176353573799,0.05664539337158203,0.06565509736537933,0.09775060415267944,0.14094776511192322,0.15032652020454407,0.027365678921341896,0.02808176353573799,0.0047922697849571705,community,v33_no_curvature,100,V3.3 single-N MPNN (no curvature)
160,n110_s00,nn,110,200,0.2,0.1,0.09989306330680847,0.09989306330680847,7.4670425354462004,0.10009090909090909,0.09989306330680847,0.027439814060926437,0.05689966678619385,0.06554526388645172,0.09642037749290466,0.13886460810899737,0.15022504329681396,0.02680843137204647,0.027439814060926437,0.004629869945347309,community,v33_no_curvature,110,V3.3 single-N MPNN (no curvature)
160,n110_s01,nn,110,200,0.2,0.1,0.09934476763010025,0.09934476763010025,7.5107935779816515,0.1,0.09934476763010025,0.027258507907390594,0.05689230561256409,0.06542381942272187,0.09602244198322296,0.1385156333446503,0.15003880858421326,0.026666851714253426,0.027258507907390594,0.004631699528545141,community,v33_no_curvature,110,V3.3 single-N MPNN (no curvature)
160,n110_s02,nn,110,200,0.2,0.1,0.10040725022554398,0.10040725022554398,6.243556713928275,0.10381818181818182,0.10040725022554398,0.028150107711553574,0.05677515268325806,0.06526767313480376,0.09723977744579315,0.14120565950870514,0.15095487236976624,0.027532333508133888,0.028150107711553574,0.004617628641426563,community,v33_no_curvature,110,V3.3 single-N MPNN (no curvature)
160,n110_s03,nn,110,200,0.2,0.1,0.10041720420122147,0.10041720420122147,7.124138448707256,0.09904545454545455,0.10041720420122147,0.027885308489203453,0.05689916014671326,0.06555413901805877,0.09718011319637299,0.14015949070453645,0.1504405438899994,0.02720078080892563,0.027885308489203453,0.005142393987625837,community,v33_no_curvature,110,V3.3 single-N MPNN (no curvature)
160,n110_s04,nn,110,200,0.2,0.1,0.10019522160291672,0.10019522160291672,6.323741451209345,0.09831818181818182,0.10019522160291672,0.027776313945651054,0.05622437596321106,0.0656742662191391,0.09668076038360596,0.14003044962882993,0.15015384554862976,0.027049189433455467,0.027776313945651054,0.0051596155390143394,community,v33_no_curvature,110,V3.3 single-N MPNN (no curvature)
160,n120_s00,nn,120,200,0.2,0.1,0.09959295392036438,0.09959295392036438,6.806747899159663,0.100875,0.09959295392036438,0.027986880391836166,0.05642300844192505,0.0651978760957718,0.09579606354236603,0.14014745652675628,0.15050384402275085,0.027302222326397896,0.027986880391836166,0.004763144068419933,community,v33_no_curvature,120,V3.3 single-N MPNN (no curvature)
160,n120_s01,nn,120,200,0.2,0.1,0.10005508363246918,0.10005508363246918,6.62863445378151,0.10074999999999999,0.10005508363246918,0.027845269069075584,0.056426048278808594,0.06539345979690551,0.09675651788711548,0.14032491743564607,0.1502472460269928,0.02721971459686756,0.027845269069075584,0.004464114550501108,community,v33_no_curvature,120,V3.3 single-N MPNN (no curvature)
160,n120_s02,nn,120,200,0.2,0.1,0.10081049799919128,0.10081049799919128,6.693111344537816,0.09895833333333333,0.10081049799919128,0.02827329933643341,0.056203484535217285,0.06568931341171265,0.09731720387935638,0.14187622368335723,0.15052738785743713,0.027575379237532616,0.02827329933643341,0.005696756765246391,community,v33_no_curvature,120,V3.3 single-N MPNN (no curvature)
160,n120_s03,nn,120,200,0.2,0.1,0.09994138777256012,0.09994138777256012,7.266775910364146,0.098625,0.09994138777256012,0.02756989561021328,0.056902527809143066,0.0654961884021759,0.0968080461025238,0.13918476402759553,0.15109193325042725,0.026929030194878578,0.02756989561021328,0.004969443194568157,community,v33_no_curvature,120,V3.3 single-N MPNN (no curvature)
160,n120_s04,nn,120,200,0.2,0.1,0.09938380867242813,0.09938380867242813,6.750088585434169,0.101875,0.09938380867242813,0.027798350900411606,0.05675920844078064,0.06538869142532348,0.09536963701248169,0.13939062952995301,0.15142929553985596,0.02716624177992344,0.027798350900411606,0.004600937943905592,community,v33_no_curvature,120,V3.3 single-N MPNN (no curvature)
160,n130_s00,nn,130,200,0.2,0.1,0.10011482983827591,0.10011482983827591,6.837651162790695,0.09911538461538462,0.10011482983827591,0.02760842628777027,0.05636528134346008,0.06559165120124817,0.09697620570659637,0.13974154591560364,0.15063264966011047,0.02696242742240429,0.02760842628777027,0.005029074847698212,community,v33_no_curvature,130,V3.3 single-N MPNN (no curvature)
160,n130_s01,nn,130,200,0.2,0.1,0.10020951926708221,0.10020951926708221,6.577331544424567,0.10076923076923076,0.10020951926708221,0.02796917036175728,0.056179046630859375,0.06541060507297516,0.09723971784114838,0.14049114584922792,0.15071716904640198,0.02735935151576996,0.02796917036175728,0.004695352632552385,community,v33_no_curvature,130,V3.3 single-N MPNN (no curvature)
160,n130_s02,nn,130,200,0.2,0.1,0.09988047182559967,0.09988047182559967,6.917081395348837,0.09926923076923076,0.09988047182559967,0.027652312070131302,0.05702495574951172,0.06555472016334533,0.09646926820278168,0.13986922800540927,0.15067419409751892,0.026957377791404724,0.027652312070131302,0.004880341235548258,community,v33_no_curvature,130,V3.3 single-N MPNN (no curvature)
160,n130_s03,nn,130,200,0.2,0.1,0.09960836172103882,0.09960836172103882,6.950615384615382,0.10084615384615384,0.09960836172103882,0.02787540666759014,0.05673906207084656,0.06534592807292938,0.09608180820941925,0.14036507010459903,0.15028858184814453,0.02727701887488365,0.02787540666759014,0.004597579129040241,community,v33_no_curvature,130,V3.3 single-N MPNN (no curvature)
160,n130_s04,nn,130,200,0.2,0.1,0.09995198249816895,0.09995198249816895,7.1614722719141275,0.09984615384615385,0.09995198249816895,0.027818910777568817,0.05630883574485779,0.06532779633998871,0.09647823870182037,0.13981775045394898,0.151038259267807,0.027141248807311058,0.027818910777568817,0.004592603538185358,community,v33_no_curvature,130,V3.3 single-N MPNN (no curvature)
160,n140_s00,nn,140,200,0.2,0.1,0.09996257722377777,0.09996257722377777,6.256197070914696,0.09992857142857144,0.09996257722377777,0.028143538162112236,0.05607035756111145,0.06514776051044464,0.09664122760295868,0.14136834144592286,0.15032273530960083,0.02749890275299549,0.028143538162112236,0.0044021462090313435,community,v33_no_curvature,140,V3.3 single-N MPNN (no curvature)
160,n140_s01,nn,140,200,0.2,0.1,0.10000823438167572,0.10000823438167572,7.598380267214798,0.09860714285714285,0.10000823438167572,0.027454160153865814,0.05601528286933899,0.06573750674724578,0.09695963561534882,0.13944412171840667,0.15078970789909363,0.026873156428337097,0.027454160153865814,0.005182886496186256,community,v33_no_curvature,140,V3.3 single-N MPNN (no curvature)
160,n140_s02,nn,140,200,0.2,0.1,0.09872809052467346,0.09872809052467346,7.340710431654676,0.10285714285714286,0.09872809052467346,0.02738124132156372,0.055449992418289185,0.06522584557533263,0.09466099739074707,0.13900035321712495,0.15046477317810059,0.026788435876369476,0.02738124132156372,0.004634856712073088,community,v33_no_curvature,140,V3.3 single-N MPNN (no curvature)
160,n140_s03,nn,140,200,0.2,0.1,0.10001256316900253,0.10001256316900253,6.873314748201438,0.09882142857142857,0.10001256316900253,0.027685875073075294,0.05648010969161987,0.06536956727504731,0.09721881151199341,0.1394304245710373,0.15037253499031067,0.027086196467280388,0.027685875073075294,0.004737778566777706,community,v33_no_curvature,140,V3.3 single-N MPNN (no curvature)
160,n140_s04,nn,140,200,0.2,0.1,0.09958550333976746,0.09958550333976746,7.34891315519013,0.09907142857142856,0.09958550333976746,0.027401994913816452,0.05592912435531616,0.06546748280525207,0.09622183442115784,0.1389108568429947,0.15029749274253845,0.026764683425426483,0.027401994913816452,0.00517692044377327,community,v33_no_curvature,140,V3.3 single-N MPNN (no curvature)
160,n150_s00,nn,150,200,0.2,0.1,0.0992015153169632,0.0992015153169632,7.651334228187916,0.1,0.0992015153169632,0.027194634079933167,0.05675631761550903,0.06536107361316681,0.09573428332805634,0.1381576031446457,0.15047934651374817,0.02658693864941597,0.027194634079933167,0.0045622182078659534,community,v33_no_curvature,150,V3.3 single-N MPNN (no curvature)
160,n150_s01,nn,150,200,0.2,0.1,0.10002575069665909,0.10002575069665909,8.424702237136461,0.09753333333333333,0.10002575069665909,0.027193890884518623,0.05652311444282532,0.0655437558889389,0.09740254282951355,0.13861956298351288,0.15005609393119812,0.026648854836821556,0.027193890884518623,0.005128990858793259,community,v33_no_curvature,150,V3.3 single-N MPNN (no curvature)
160,n150_s02,nn,150,200,0.2,0.1,0.09953487664461136,0.09953487664461136,7.497661073825505,0.10086666666666667,0.09953487664461136,0.027064288035035133,0.056693971157073975,0.06542914807796478,0.09661400318145752,0.1380756735801697,0.15014448761940002,0.026435045525431633,0.027064288035035133,0.004612433258444071,community,v33_no_curvature,150,V3.3 single-N MPNN (no curvature)
160,n150_s03,nn,150,200,0.2,0.1,0.10000622272491455,0.10000622272491455,7.415366442953022,0.09883333333333333,0.10000622272491455,0.027795376256108284,0.05638307332992554,0.06546833515167236,0.09688912332057953,0.14019379615783692,0.15075019001960754,0.027143409475684166,0.027795376256108284,0.004463105462491512,community,v33_no_curvature,150,V3.3 single-N MPNN (no curvature)
160,n150_s04,nn,150,200,0.2,0.1,0.09904320538043976,0.09904320538043976,7.971484563758392,0.10093333333333333,0.09904320538043976,0.027467070147395134,0.05607867240905762,0.0651673972606659,0.09520794451236725,0.13866160213947296,0.1499408781528473,0.026811104267835617,0.027467070147395134,0.004586576018482447,community,v33_no_curvature,150,V3.3 single-N MPNN (no curvature)
