checkpoint_episode,scenario_id,policy,n_nodes,slots,update_probability,target_tx_ratio,matched_rate_probability,policy_probability,mean_VAoI,actual_tx_ratio,action_prob_mean,action_prob_std,action_prob_min,action_prob_p10,action_prob_p50,action_prob_p90,action_prob_max,action_prob_node_std_mean,action_prob_global_std,action_prob_per_node_mean_std,topology,model
160,u0.30_s04,nn,100,500,0.3,0.1,0.10936617106199265,0.10936617106199265,8.6898701010101,0.10878,0.10936617106199265,0.06575499475002289,0.025930702686309814,0.03998700380325317,0.09302911162376404,0.20045763850212095,0.39977794885635376,0.06492844969034195,0.06575499475002289,0.019551696255803108,community,curvature
160,u0.30_s04,matched_random,100,500,0.3,0.1,0.10936617106199265,0.10936617106199265,13.378762424242423,0.11196,0.10936617106199265,0.0,0.10936617106199265,0.10936617106199265,0.10936617106199265,0.10936617106199265,0.10936617106199265,7.450580596923828e-09,0.0,0.0,community,curvature
200,u0.30_s00,nn,100,500,0.3,0.1,0.12883982062339783,0.12883982062339783,9.153328282828292,0.12938,0.12883982062339783,0.08181267231702805,0.04056379944086075,0.041789588332176206,0.10448899865150452,0.23182395100593567,0.23196560144424438,0.0806804969906807,0.08181267231702805,0.006553583778440952,community,no_curvature
200,u0.30_s01,nn,100,500,0.3,0.1,0.13027065992355347,0.13027065992355347,8.863918585858586,0.13076000000000002,0.13027065992355347,0.08234401047229767,0.04069271683692932,0.04182073175907135,0.10785648599267006,0.2318693459033966,0.23196542263031006,0.08125834167003632,0.08234401047229767,0.006075420416891575,community,no_curvature
200,u0.30_s02,nn,100,500,0.3,0.1,0.13104315102100372,0.13104315102100372,8.246674141414141,0.13164,0.13104315102100372,0.08281699568033218,0.04060658812522888,0.04177421629428864,0.11059834063053131,0.23187389969825745,0.23196592926979065,0.08162983506917953,0.08281699568033218,0.006583422888070345,community,no_curvature
200,u0.30_s03,nn,100,500,0.3,0.1,0.12954342365264893,0.12954342365264893,8.941663030303022,0.12990000000000002,0.12954342365264893,0.08234930783510208,0.04065743088722229,0.04182233810424805,0.10533736646175385,0.23186180293560027,0.23196563124656677,0.08119387179613113,0.08234930783510208,0.007059990428388119,community,no_curvature
200,u0.30_s04,nn,100,500,0.3,0.1,0.13026244938373566,0.13026244938373566,9.203534343434338,0.129,0.13026244938373566,0.08207966387271881,0.04064291715621948,0.04186668395996094,0.10934635996818542,0.23183712661266329,0.23196575045585632,0.08106876909732819,0.08207966387271881,0.00714559992775321,community,no_curvature
160,u0.05_s00,nn,100,500,0.05,0.1,0.10326837748289108,0.10326837748289108,1.404545454545453,0.10368000000000001,0.10326837748289108,0.06106938421726227,0.025690525770187378,0.03994936048984528,0.08427944779396057,0.1948023051023483,0.38696151971817017,0.06036101654171944,0.06106938421726227,0.02012234926223755,random,curvature
160,u0.05_s00,matched_random,100,500,0.05,0.1,0.10326837748289108,0.10326837748289108,1.7210145454545462,0.10302,0.10326837748289108,0.0,0.10326837748289108,0.10326837748289108,0.10326837748289108,0.10326837748289108,0.10326837748289108,7.450580596923828e-09,0.0,7.450580596923828e-09,random,curvature
160,u0.05_s01,nn,100,500,0.05,0.1,0.10847964882850647,0.10847964882850647,1.2297517171717163,0.11032,0.10847964882850647,0.06307687610387802,0.02605101466178894,0.04277227818965912,0.0899202823638916,0.20207388699054715,0.38986197113990784,0.062384795397520065,0.06307687610387802,0.02054329589009285,random,curvature
160,u0.05_s01,matched_random,100,500,0.05,0.1,0.10847964882850647,0.10847964882850647,1.5594608080808077,0.10694000000000001,0.10847962647676468,2.2351741790771484e-08,0.10847964882850647,0.10847964882850647,0.10847964882850647,0.10847964882850647,0.10847964882850647,2.2351741790771484e-08,2.2351741790771484e-08,7.450580596923828e-09,random,curvature
160,u0.05_s02,nn,100,500,0.05,0.1,0.10785131901502609,0.10785131901502609,1.2448727272727271,0.10878,0.10785131901502609,0.0642412006855011,0.02618873119354248,0.03943254053592682,0.09123998880386353,0.20005997717380522,0.4013337790966034,0.06355331093072891,0.0642412006855011,0.024190226569771767,random,curvature
160,u0.05_s02,matched_random,100,500,0.05,0.1,0.10785131901502609,0.10785131901502609,1.5291917171717184,0.10782,0.1078512892127037,2.9802322387695312e-08,0.10785131901502609,0.10785131901502609,0.10785131901502609,0.10785131901502609,0.10785131901502609,2.2351741790771484e-08,2.9802322387695312e-08,7.450580596923828e-09,random,curvature
160,u0.05_s03,nn,100,500,0.05,0.1,0.10160140693187714,0.10160140693187714,1.3145505050505066,0.10183999999999999,0.10160140693187714,0.059989504516124725,0.026313960552215576,0.04002254605293274,0.08392971754074097,0.19119892716407777,0.39477938413619995,0.05938050523400307,0.059989504516124725,0.020587168633937836,random,curvature
160,u0.05_s03,matched_random,100,500,0.05,0.1,0.10160140693187714,0.10160140693187714,1.6986410101010099,0.09910000000000001,0.10160138458013535,2.2351741790771484e-08,0.10160140693187714,0.10160140693187714,0.10160140693187714,0.10160140693187714,0.10160140693187714,0.0,2.2351741790771484e-08,1.4901161193847656e-08,random,curvature
160,u0.05_s04,nn,100,500,0.05,0.1,0.1066555455327034,0.1066555455327034,1.2368252525252523,0.10784,0.1066555455327034,0.06274206191301346,0.026296347379684448,0.042172425985336305,0.08587463200092316,0.20430905818939207,0.330729603767395,0.06206611916422844,0.06274206191301346,0.020454945042729378,random,curvature
160,u0.05_s04,matched_random,100,500,0.05,0.1,0.1066555455327034,0.1066555455327034,1.4968070707070698,0.10672000000000001,0.10665557533502579,2.9802322387695312e-08,0.1066555455327034,0.1066555455327034,0.1066555455327034,0.1066555455327034,0.1066555455327034,7.450580596923828e-09,2.9802322387695312e-08,0.0,random,curvature
210,u0.05_s00,nn,100,500,0.05,0.1,0.11860227584838867,0.11860227584838867,1.417525252525252,0.1165,0.11860227584838867,0.07979270815849304,0.04027348756790161,0.041401523351669314,0.07959184050559998,0.2312337040901184,0.23196768760681152,0.07864365726709366,0.07979270815849304,0.0073547703213989735,random,no_curvature
210,u0.05_s01,nn,100,500,0.05,0.1,0.11889104545116425,0.11889104545116425,1.195172525252525,0.11894,0.11889104545116425,0.07998307794332504,0.04029741883277893,0.04121055603027344,0.07937976717948914,0.231212455034256,0.23196762800216675,0.07887529581785202,0.07998307794332504,0.007360308431088924,random,no_curvature
210,u0.05_s02,nn,100,500,0.05,0.1,0.11803402006626129,0.11803402006626129,1.2392246464646461,0.11878,0.11803402006626129,0.07952510565519333,0.04022103548049927,0.041311940550804144,0.07859568297863007,0.2311097055673599,0.23196667432785034,0.07837244123220444,0.07952510565519333,0.007148615084588528,random,no_curvature
210,u0.05_s03,nn,100,500,0.05,0.1,0.11793038249015808,0.11793038249015808,1.2819880808080797,0.11842000000000001,0.11793038249015808,0.07942894846200943,0.04041224718093872,0.0412563681602478,0.07847040891647339,0.23104881942272185,0.23196575045585632,0.07828697562217712,0.07942894846200943,0.006590705364942551,random,no_curvature
210,u0.05_s04,nn,100,500,0.05,0.1,0.11831334978342056,0.11831334978342056,1.175825656565655,0.11968,0.11831334978342056,0.07991724461317062,0.040278226137161255,0.04124847874045372,0.07777264714241028,0.23120830953121185,0.23196706175804138,0.07872600853443146,0.07991724461317062,0.007547554560005665,random,no_curvature
160,u0.10_s00,nn,100,500,0.1,0.1,0.11093919724225998,0.11093919724225998,2.2371937373737385,0.11291999999999999,0.11093919724225998,0.06634672731161118,0.025968223810195923,0.04186406433582306,0.08838386833667755,0.2153825223445892,0.3142346441745758,0.06558641791343689,0.06634672731161118,0.018353167921304703,random,curvature
160,u0.10_s00,matched_random,100,500,0.1,0.1,0.11093919724225998,0.11093919724225998,2.7939644444444447,0.11259999999999999,0.11093916743993759,2.9802322387695312e-08,0.11093919724225998,0.11093919724225998,0.11093919724225998,0.11093919724225998,0.11093919724225998,2.2351741790771484e-08,2.9802322387695312e-08,7.450580596923828e-09,random,curvature
160,u0.10_s01,nn,100,500,0.1,0.1,0.11350617557764053,0.11350617557764053,2.41740505050505,0.11194000000000001,0.11350617557764053,0.06847893446683884,0.025903522968292236,0.042089307308197016,0.09476761519908905,0.21341176629066463,0.39830565452575684,0.0677417442202568,0.06847893446683884,0.022845933213829994,random,curvature
160,u0.10_s01,matched_random,100,500,0.1,0.1,0.11350617557764053,0.11350617557764053,2.9639878787878806,0.11263999999999999,0.11350619047880173,1.4901161193847656e-08,0.11350617557764053,0.11350617557764053,0.11350617557764053,0.11350617557764053,0.11350617557764053,1.4901161193847656e-08,1.4901161193847656e-08,7.450580596923828e-09,random,curvature
160,u0.10_s02,nn,100,500,0.1,0.1,0.10913506150245667,0.10913506150245667,2.621068282828284,0.10923999999999999,0.10913506150245667,0.06622558832168579,0.025809496641159058,0.040092259645462036,0.09206138551235199,0.20662370324134824,0.4002070128917694,0.06545531004667282,0.06622558832168579,0.02387283928692341,random,curvature
160,u0.10_s02,matched_random,100,500,0.1,0.1,0.10913506150245667,0.10913506150245667,3.357978181818183,0.10836,0.10913503915071487,2.2351741790771484e-08,0.10913506150245667,0.10913506150245667,0.10913506150245667,0.10913506150245667,0.10913506150245667,3.725290298461914e-08,2.2351741790771484e-08,7.450580596923828e-09,random,curvature
160,u0.10_s03,nn,100,500,0.1,0.1,0.10963448882102966,0.10963448882102966,2.67360121212121,0.1082,0.10963448882102966,0.066403329372406,0.025966346263885498,0.03973502516746521,0.09655600786209106,0.20495168268680572,0.3999578058719635,0.06553123146295547,0.066403329372406,0.024564610794186592,random,curvature
160,u0.10_s03,matched_random,100,500,0.1,0.1,0.10963448882102966,0.10963448882102966,3.483542828282828,0.10878,0.10963451117277145,2.2351741790771484e-08,0.10963448882102966,0.10963448882102966,0.10963448882102966,0.10963448882102966,0.10963448882102966,1.4901161193847656e-08,2.2351741790771484e-08,0.0,random,curvature
160,u0.10_s04,nn,100,500,0.1,0.1,0.10987786948680878,0.10987786948680878,2.4118822222222214,0.10901999999999999,0.10987786948680878,0.06604374200105667,0.025840669870376587,0.04033538997173309,0.0878443717956543,0.20641418397426603,0.3470293879508972,0.06527287513017654,0.06604374200105667,0.020087899640202522,random,curvature
160,u0.10_s04,matched_random,100,500,0.1,0.1,0.10987786948680878,0.10987786948680878,2.9669868686868677,0.11087999999999999,0.10987783968448639,2.9802322387695312e-08,0.10987786948680878,0.10987786948680878,0.10987786948680878,0.10987786948680878,0.10987786948680878,1.4901161193847656e-08,2.9802322387695312e-08,1.4901161193847656e-08,random,curvature
210,u0.10_s00,nn,100,500,0.1,0.1,0.12419699132442474,0.12419699132442474,2.2287692929292913,0.12428,0.12419699132442474,0.08297709375619888,0.040187835693359375,0.040995153784751895,0.08786673843860626,0.2318125993013382,0.23196828365325928,0.08174188435077667,0.08297709375619888,0.00700360769405961,random,no_curvature
210,u0.10_s01,nn,100,500,0.1,0.1,0.12476066499948502,0.12476066499948502,2.3453913131313135,0.12359999999999999,0.12476066499948502,0.08273199945688248,0.040235936641693115,0.041052097082138056,0.09033863246440887,0.23179535567760468,0.23196834325790405,0.08154080808162689,0.08273199945688248,0.006783939432352781,random,no_curvature
210,u0.10_s02,nn,100,500,0.1,0.1,0.12199467420578003,0.12199467420578003,2.6598583838383822,0.12202,0.12199467420578003,0.08204948157072067,0.040227919816970825,0.04110887944698333,0.08315317332744598,0.23175689578056335,0.23196828365325928,0.08072149008512497,0.08204948157072067,0.007460803259164095,random,no_curvature
210,u0.10_s03,nn,100,500,0.1,0.1,0.12183777987957001,0.12183777987957001,2.82324505050505,0.12087999999999999,0.12183777987957001,0.08190414309501648,0.04027378559112549,0.04124675989151001,0.08247290551662445,0.23177618086338045,0.231968492269516,0.08065710216760635,0.08190414309501648,0.006899166852235794,random,no_curvature
210,u0.10_s04,nn,100,500,0.1,0.1,0.12432003021240234,0.12432003021240234,2.304616767676768,0.12318,0.12432003021240234,0.08276548981666565,0.04026338458061218,0.04110316038131714,0.08841848373413086,0.23179518133401872,0.23196828365325928,0.08154173195362091,0.08276548981666565,0.006370500661432743,random,no_curvature
160,u0.15_s00,nn,100,500,0.15,0.1,0.11709242314100266,0.11709242314100266,3.6032309090909087,0.11686,0.11709242314100266,0.07101625204086304,0.025867819786071777,0.04285331964492798,0.09691090881824493,0.22193935215473173,0.4017353653907776,0.07016979902982712,0.07101625204086304,0.022855354472994804,random,curvature
160,u0.15_s00,matched_random,100,500,0.15,0.1,0.11709242314100266,0.11709242314100266,4.59023292929293,0.11912,0.11709239333868027,2.9802322387695312e-08,0.11709242314100266,0.11709242314100266,0.11709242314100266,0.11709242314100266,0.11709242314100266,2.2351741790771484e-08,2.9802322387695312e-08,1.4901161193847656e-08,random,curvature
160,u0.15_s01,nn,100,500,0.15,0.1,0.10982585698366165,0.10982585698366165,3.5251383838383874,0.1094,0.10982585698366165,0.06639233976602554,0.025959402322769165,0.04115867614746094,0.09045000374317169,0.20523549914360045,0.3992755115032196,0.06569609045982361,0.06639233976602554,0.01952611654996872,random,curvature
160,u0.15_s01,matched_random,100,500,0.15,0.1,0.10982585698366165,0.10982585698366165,4.760392727272727,0.10996,0.10982585698366165,0.0,0.10982585698366165,0.10982585698366165,0.10982585698366165,0.10982585698366165,0.10982585698366165,1.4901161193847656e-08,0.0,2.2351741790771484e-08,random,curvature
160,u0.15_s02,nn,100,500,0.15,0.1,0.1098746508359909,0.1098746508359909,3.8327284848484866,0.10904,0.1098746508359909,0.0671330988407135,0.025570422410964966,0.03988652229309082,0.09389157593250275,0.20591461062431335,0.40210092067718506,0.066292904317379,0.0671330988407135,0.021988488733768463,random,curvature
160,u0.15_s02,matched_random,100,500,0.15,0.1,0.1098746508359909,0.1098746508359909,4.672819393939391,0.10994,0.10987462848424911,2.2351741790771484e-08,0.1098746508359909,0.1098746508359909,0.1098746508359909,0.1098746508359909,0.1098746508359909,0.0,2.2351741790771484e-08,0.0,random,curvature
160,u0.15_s03,nn,100,500,0.15,0.1,0.11282289773225784,0.11282289773225784,3.5655024242424207,0.1161,0.11282289773225784,0.06841825693845749,0.025842636823654175,0.04175416231155396,0.09355463087558746,0.21483133435249327,0.3994125723838806,0.06767452508211136,0.06841825693845749,0.021494580432772636,random,curvature
160,u0.15_s03,matched_random,100,500,0.15,0.1,0.11282289773225784,0.11282289773225784,4.423743030303029,0.11526,0.11282289773225784,0.0,0.11282289773225784,0.11282289773225784,0.11282289773225784,0.11282289773225784,0.11282289773225784,1.4901161193847656e-08,0.0,7.450580596923828e-09,random,curvature
160,u0.15_s04,nn,100,500,0.15,0.1,0.11089485138654709,0.11089485138654709,3.9016965656565645,0.11222,0.11089485138654709,0.06902061402797699,0.02548527717590332,0.040214133262634275,0.09219196438789368,0.20807387977838515,0.4011272192001343,0.06827889382839203,0.06902061402797699,0.02546287141740322,random,curvature
160,u0.15_s04,matched_random,100,500,0.15,0.1,0.11089485138654709,0.11089485138654709,5.224067474747471,0.11164,0.1108948215842247,2.9802322387695312e-08,0.11089485138654709,0.11089485138654709,0.11089485138654709,0.11089485138654709,0.11089485138654709,0.0,2.9802322387695312e-08,1.4901161193847656e-08,random,curvature
210,u0.15_s00,nn,100,500,0.15,0.1,0.12530621886253357,0.12530621886253357,3.6240741414141415,0.12666,0.12530621886253357,0.08370313793420792,0.040227144956588745,0.04093788973987103,0.08946627378463745,0.23187858164310457,0.23196855187416077,0.08246666193008423,0.08370313793420792,0.006617062725126743,random,no_curvature
210,u0.15_s01,nn,100,500,0.15,0.1,0.12605208158493042,0.12605208158493042,3.5856626262626254,0.12503999999999998,0.12605208158493042,0.08367835730314255,0.040260374546051025,0.04098238945007324,0.09320276975631714,0.23188487887382506,0.2319684624671936,0.08255314826965332,0.08367835730314255,0.007511849515140057,random,no_curvature
210,u0.15_s02,nn,100,500,0.15,0.1,0.12572303414344788,0.12572303414344788,3.7105787878787866,0.1244,0.12572303414344788,0.08360353857278824,0.04024147987365723,0.04105654060840607,0.09093886613845825,0.23189288675785064,0.23196834325790405,0.08236714452505112,0.08360353857278824,0.0063615175895392895,random,no_curvature
210,u0.15_s03,nn,100,500,0.15,0.1,0.12613368034362793,0.12613368034362793,3.5115816161616147,0.1282,0.12613368034362793,0.08384522795677185,0.040149569511413574,0.04094807505607605,0.09263564646244049,0.231874617934227,0.23196864128112793,0.08279931545257568,0.08384522795677185,0.006471338216215372,random,no_curvature
210,u0.15_s04,nn,100,500,0.15,0.1,0.12397681921720505,0.12397681921720505,3.9305579797979826,0.1261,0.12397681921720505,0.08341944217681885,0.040280070155858994,0.04098792672157287,0.08504367247223854,0.23185217380523682,0.23196843266487122,0.08211959898471832,0.08341944217681885,0.005632064770907164,random,no_curvature
160,u0.20_s00,nn,100,500,0.2,0.1,0.1140788197517395,0.1140788197517395,5.14952080808081,0.11362,0.1140788197517395,0.07107527554035187,0.02545088529586792,0.040309476852416995,0.09653346240520477,0.2213695406913757,0.39824002981185913,0.0703335702419281,0.07107527554035187,0.02581382915377617,random,curvature
160,u0.20_s00,matched_random,100,500,0.2,0.1,0.1140788197517395,0.1140788197517395,6.485604040404038,0.11622,0.11407878249883652,3.725290298461914e-08,0.1140788197517395,0.1140788197517395,0.1140788197517395,0.1140788197517395,0.1140788197517395,2.9802322387695312e-08,3.725290298461914e-08,1.4901161193847656e-08,random,curvature
160,u0.20_s01,nn,100,500,0.2,0.1,0.11456650495529175,0.11456650495529175,4.790448282828287,0.11464,0.11456650495529175,0.06930206716060638,0.025383859872817993,0.04131909906864166,0.09449182450771332,0.22320227026939388,0.40093889832496643,0.06858018785715103,0.06930206716060638,0.020386159420013428,random,curvature
160,u0.20_s01,matched_random,100,500,0.2,0.1,0.11456650495529175,0.11456650495529175,6.0777983838383856,0.11502000000000001,0.11456654220819473,3.725290298461914e-08,0.11456650495529175,0.11456650495529175,0.11456650495529175,0.11456650495529175,0.11456650495529175,2.9802322387695312e-08,3.725290298461914e-08,1.4901161193847656e-08,random,curvature
160,u0.20_s02,nn,100,500,0.2,0.1,0.11269727349281311,0.11269727349281311,4.751469696969704,0.11282,0.11269727349281311,0.06892725080251694,0.0256397295743227,0.04006853699684143,0.09279845654964447,0.22022676169872285,0.40088820457458496,0.06809182465076447,0.06892725080251694,0.02131139114499092,random,curvature
160,u0.20_s02,matched_random,100,500,0.2,0.1,0.11269727349281311,0.11269727349281311,6.027590505050504,0.11226000000000001,0.11269725859165192,1.4901161193847656e-08,0.11269727349281311,0.11269727349281311,0.11269727349281311,0.11269727349281311,0.11269727349281311,7.450580596923828e-09,1.4901161193847656e-08,1.4901161193847656e-08,random,curvature
160,u0.20_s03,nn,100,500,0.2,0.1,0.11544643342494965,0.11544643342494965,4.556395959595961,0.11578,0.11544643342494965,0.06942954659461975,0.02553120255470276,0.04371579885482788,0.0938800573348999,0.22037036418914793,0.400260865688324,0.0685635656118393,0.06942954659461975,0.018500573933124542,random,curvature
160,u0.20_s03,matched_random,100,500,0.2,0.1,0.11544643342494965,0.11544643342494965,5.505776363636357,0.11496,0.11544643342494965,0.0,0.11544643342494965,0.11544643342494965,0.11544643342494965,0.11544643342494965,0.11544643342494965,7.450580596923828e-09,0.0,1.4901161193847656e-08,random,curvature
160,u0.20_s04,nn,100,500,0.2,0.1,0.11402904987335205,0.11402904987335205,5.029520202020201,0.11362,0.11402904987335205,0.07064475864171982,0.025538355112075806,0.03980443477630615,0.09499713778495789,0.21819257438182826,0.4011844992637634,0.06994783133268356,0.07064475864171982,0.024463064968585968,random,curvature
160,u0.20_s04,matched_random,100,500,0.2,0.1,0.11402904987335205,0.11402904987335205,6.989535151515145,0.11507999999999999,0.11402904987335205,0.0,0.11402904987335205,0.11402904987335205,0.11402904987335205,0.11402904987335205,0.11402904987335205,7.450580596923828e-09,0.0,0.0,random,curvature
210,u0.20_s00,nn,100,500,0.2,0.1,0.12623023986816406,0.12623023986816406,5.24026080808081,0.12668,0.12623023986816406,0.08376443386077881,0.04023066163063049,0.04098517596721649,0.09294559061527252,0.23189969062805174,0.2319687008857727,0.08271751552820206,0.08376443386077881,0.006592901423573494,random,no_curvature
210,u0.20_s01,nn,100,500,0.2,0.1,0.12781992554664612,0.12781992554664612,4.762785252525251,0.1278,0.12781992554664612,0.08441578596830368,0.04021373391151428,0.040916734933853144,0.0980733186006546,0.23191040754318237,0.23196843266487122,0.08321758359670639,0.08441578596830368,0.0063815671019256115,random,no_curvature
210,u0.20_s02,nn,100,500,0.2,0.1,0.12704065442085266,0.12704065442085266,4.769205454545459,0.12682000000000002,0.12704065442085266,0.0846719741821289,0.04025697708129883,0.04089897572994232,0.0924510508775711,0.23191693723201753,0.23196843266487122,0.08335114270448685,0.0846719741821289,0.005778114777058363,random,no_curvature
210,u0.20_s03,nn,100,500,0.2,0.1,0.12830959260463715,0.12830959260463715,4.519357575757579,0.12816,0.12830959260463715,0.0849243625998497,0.04025813937187195,0.0408963605761528,0.09774985909461975,0.23191577196121216,0.23196855187416077,0.08368579298257828,0.0849243625998497,0.006127804052084684,random,no_curvature
210,u0.20_s04,nn,100,500,0.2,0.1,0.12635335326194763,0.12635335326194763,5.2438802020201996,0.12676,0.12635335326194763,0.0838843435049057,0.040233343839645386,0.04097148478031158,0.09271059930324554,0.23190671801567075,0.231968492269516,0.08275948464870453,0.0838843435049057,0.006690071430057287,random,no_curvature
160,u0.25_s00,nn,100,500,0.25,0.1,0.11151010543107986,0.11151010543107986,6.133596969696967,0.11406000000000001,0.11151010543107986,0.06811285763978958,0.02550700306892395,0.04079970121383667,0.09169477224349976,0.2141643464565277,0.3985349237918854,0.06731344759464264,0.06811285763978958,0.02115694247186184,random,curvature
160,u0.25_s00,matched_random,100,500,0.25,0.1,0.11151010543107986,0.11151010543107986,7.838165858585864,0.11254,0.11151013523340225,2.9802322387695312e-08,0.11151010543107986,0.11151010543107986,0.11151010543107986,0.11151010543107986,0.11151010543107986,2.2351741790771484e-08,2.9802322387695312e-08,7.450580596923828e-09,random,curvature
160,u0.25_s01,nn,100,500,0.25,0.1,0.11769947409629822,0.11769947409629822,5.55320606060606,0.11667999999999999,0.11769947409629822,0.07090230286121368,0.025574177503585815,0.04324097335338593,0.09777778387069702,0.22165765017271039,0.39052560925483704,0.07010934501886368,0.07090230286121368,0.019755002111196518,random,curvature
160,u0.25_s01,matched_random,100,500,0.25,0.1,0.11769947409629822,0.11769947409629822,6.8810903030303034,0.11916,0.11769948899745941,1.4901161193847656e-08,0.11769947409629822,0.11769947409629822,0.11769947409629822,0.11769947409629822,0.11769947409629822,2.2351741790771484e-08,1.4901161193847656e-08,7.450580596923828e-09,random,curvature
160,u0.25_s02,nn,100,500,0.25,0.1,0.11575689166784286,0.11575689166784286,6.198055959595958,0.11602,0.11575689166784286,0.07128723710775375,0.025673478841781616,0.04190199673175812,0.10076230764389038,0.22277120053768157,0.40112584829330444,0.07053321599960327,0.07128723710775375,0.0250325296074152,random,curvature
160,u0.25_s02,matched_random,100,500,0.25,0.1,0.11575689166784286,0.11575689166784286,7.965604444444438,0.1164,0.11575687676668167,1.4901161193847656e-08,0.11575689166784286,0.11575689166784286,0.11575689166784286,0.11575689166784286,0.11575689166784286,7.450580596923828e-09,1.4901161193847656e-08,0.0,random,curvature
160,u0.25_s03,nn,100,500,0.25,0.1,0.11511548608541489,0.11511548608541489,6.440491919191922,0.1134,0.11511548608541489,0.07033633440732956,0.025560468435287476,0.0420560359954834,0.09914201498031616,0.2165405809879303,0.40195661783218384,0.06955990940332413,0.07033633440732956,0.02420344389975071,random,curvature
160,u0.25_s03,matched_random,100,500,0.25,0.1,0.11511548608541489,0.11511548608541489,8.080952121212123,0.11432,0.11511550843715668,2.2351741790771484e-08,0.11511548608541489,0.11511548608541489,0.11511548608541489,0.11511548608541489,0.11511548608541489,7.450580596923828e-09,2.2351741790771484e-08,0.0,random,curvature
160,u0.25_s04,nn,100,500,0.25,0.1,0.11232376843690872,0.11232376843690872,6.144587474747476,0.11353999999999999,0.11232376843690872,0.0679989829659462,0.025644540786743164,0.040276667475700384,0.08952073752880096,0.2140261203050613,0.3173920810222626,0.06719564646482468,0.0679989829659462,0.01879083551466465,random,curvature
160,u0.25_s04,matched_random,100,500,0.25,0.1,0.11232376843690872,0.11232376843690872,7.878123838383834,0.1115,0.11232376843690872,0.0,0.11232376843690872,0.11232376843690872,0.11232376843690872,0.11232376843690872,0.11232376843690872,0.0,0.0,0.0,random,curvature
210,u0.25_s00,nn,100,500,0.25,0.1,0.12727250158786774,0.12727250158786774,6.166198585858594,0.13008,0.12727250158786774,0.0843668282032013,0.04024067521095276,0.040893128514289855,0.09519001841545105,0.23190612494945526,0.23196840286254883,0.08314748853445053,0.0843668282032013,0.005643499083817005,random,no_curvature
210,u0.25_s01,nn,100,500,0.25,0.1,0.1295989602804184,0.1295989602804184,5.505299191919193,0.12994,0.1295989602804184,0.08495073765516281,0.04020574688911438,0.04085924923419952,0.10217049717903137,0.23193079531192778,0.23196855187416077,0.0836956724524498,0.08495073765516281,0.006033667828887701,random,no_curvature
210,u0.25_s02,nn,100,500,0.25,0.1,0.12834413349628448,0.12834413349628448,6.100068686868682,0.12868000000000002,0.12834413349628448,0.08446689695119858,0.04026377201080322,0.040914910659194,0.09862819314002991,0.23191973865032195,0.2319684624671936,0.08324600756168365,0.08446689695119858,0.0066997455433011055,random,no_curvature
210,u0.25_s03,nn,100,500,0.25,0.1,0.12737306952476501,0.12737306952476501,6.665103030303036,0.12486000000000001,0.12737306952476501,0.08400586247444153,0.040209442377090454,0.04098004996776581,0.09636156260967255,0.23191998302936553,0.23196855187416077,0.0827927365899086,0.08400586247444153,0.007355344947427511,random,no_curvature
210,u0.25_s04,nn,100,500,0.25,0.1,0.12730088829994202,0.12730088829994202,5.949150707070709,0.12864,0.12730088829994202,0.08449850231409073,0.040227651596069336,0.04091100990772247,0.09432796761393547,0.23192149698734285,0.2319684624671936,0.08327661454677582,0.08449850231409073,0.005668939091265202,random,no_curvature
160,u0.30_s00,nn,100,500,0.3,0.1,0.11218168586492538,0.11218168586492538,7.280897171717169,0.11257999999999999,0.11218168586492538,0.06895363330841064,0.025503218173980713,0.040942528843879694,0.09553214907646179,0.21367181539535524,0.40003231167793274,0.0681595429778099,0.06895363330841064,0.023061826825141907,random,curvature
160,u0.30_s00,matched_random,100,500,0.3,0.1,0.11218168586492538,0.11218168586492538,8.990211111111115,0.11135999999999999,0.11218167096376419,1.4901161193847656e-08,0.11218168586492538,0.11218168586492538,0.11218168586492538,0.11218168586492538,0.11218168586492538,1.4901161193847656e-08,1.4901161193847656e-08,1.4901161193847656e-08,random,curvature
160,u0.30_s01,nn,100,500,0.3,0.1,0.10632317513227463,0.10632317513227463,7.840611313131318,0.10548,0.10632317513227463,0.06572803109884262,0.025714099407196045,0.03568657040596008,0.08806030452251434,0.20281120091676713,0.3363310694694519,0.06500758975744247,0.06572803109884262,0.02239125967025757,random,curvature
160,u0.30_s01,matched_random,100,500,0.3,0.1,0.10632317513227463,0.10632317513227463,10.046905252525251,0.10587999999999999,0.10632314532995224,2.9802322387695312e-08,0.10632317513227463,0.10632317513227463,0.10632317513227463,0.10632317513227463,0.10632317513227463,7.450580596923828e-09,2.9802322387695312e-08,0.0,random,curvature
160,u0.30_s02,nn,100,500,0.3,0.1,0.11218268424272537,0.11218268424272537,6.912129292929298,0.11417999999999999,0.11218268424272537,0.06806885451078415,0.025695711374282837,0.039658662676811215,0.09009040892124176,0.21381091475486755,0.3087312877178192,0.06735382229089737,0.06806885451078415,0.0182182714343071,random,curvature
160,u0.30_s02,matched_random,100,500,0.3,0.1,0.11218268424272537,0.11218268424272537,8.66002383838384,0.11048,0.11218271404504776,2.9802322387695312e-08,0.11218268424272537,0.11218268424272537,0.11218268424272537,0.11218268424272537,0.11218268424272537,7.450580596923828e-09,2.9802322387695312e-08,0.0,random,curvature
