episode,mean_VAoI,avg_tx_ratio,tx_ratio_ema,target_tx_ratio,budget_error,budget_relative_error,budget_error_after_deadzone,mean_action_probability,multiplier_used,multiplier_next,multiplier_at_max,actor_loss,critic_loss,entropy,approx_kl,clip_fraction,mean_vaoi_advantage,std_vaoi_advantage,max_abs_vaoi_advantage,mean_budget_advantage,std_budget_advantage,max_abs_budget_advantage,vaoi_policy_gradient_norm,budget_policy_gradient_norm,budget_to_vaoi_gradient_ratio,n_nodes,update_probability,max_node_activity_ratio,node_cap_violation_fraction,curvature_control_messages,actor_architecture_version,use_stage1_reference,alpha_raw,alpha_kappa,effective_alpha,residual_input_dim,residual_input_feature_names,q_base_mean,q_base_std,q_base_min,q_base_max,residual_delta_mean,residual_delta_std,residual_delta_min,residual_delta_max,q_final_mean,q_final_std,corr_s_kappa_q_base,action_prob_mean,action_prob_std,action_prob_min,action_prob_p10,action_prob_p50,action_prob_p90,action_prob_max,action_prob_node_std_mean,action_prob_global_std,action_prob_per_node_mean_std
246,7.163520462103188,0.10704999983310699,0.10945997672299618,0.1,0.009459976722996172,0.09459975776998594,0.09459975776998594,0.11094126105308533,0.0,0.0,False,-3.6621094068323146e-07,86.37845611572266,0.3488942086696625,8.278379937110003e-06,0.0,-2.4414061883248905e-08,0.9999998807907104,6.833889961242676,0.0,0.0,0.0,0.0003961873590014875,0.0,0.0,100,0.2,0.16,0.01,1074,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.1156420037150383,0.03283987194299698,0.032659534364938736,0.20245805382728577,0.11094126105308533,0.0032514503691345453,0.06283866026128639,0.11094126105308533,0.0032514503691345453,0.10297799110412598,0.10698686838150025,0.11047340929508209,0.11587382853031158,0.11975350975990295,0.003105664625763893,0.0032514503691345453,0.0006007051561027765
247,7.6751790462434295,0.11212499970570207,0.11079248821434912,0.1,0.01079248821434911,0.10792487135100397,0.10792487135100397,0.11109206825494766,0.0,0.0,False,-9.020996003528126e-06,89.66156005859375,0.3495965898036957,-3.6864623780274997e-06,0.0,0.0,0.9999998807907104,6.911027431488037,0.0,0.0,0.0,0.002900518011301756,0.0,0.0,100,0.2,0.1475,0.0,952,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.11716458946466446,0.0330568291246891,0.033761218190193176,0.20490388572216034,0.11109206825494766,0.003279120195657015,0.10987815378666223,0.11109206825494766,0.003279120195657015,0.10307976603507996,0.10717402100563049,0.11056365072727203,0.1160828411579132,0.12001156806945801,0.0031445794738829136,0.003279120195657015,0.0005440333625301719
248,6.539304285049439,0.11117499980609864,0.11098374401022387,0.1,0.010983744010223867,0.10983742911849576,0.10983742911849576,0.11183036863803864,0.0,0.0,False,-5.859375050931703e-06,83.02037811279297,0.3515477180480957,4.906969934381777e-06,0.0,-2.4414061883248905e-08,0.9999998807907104,6.7935895919799805,0.0,0.0,0.0,0.001113784033805132,0.0,0.0,100,0.2,0.14,0.0,1046,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.12458378821611404,0.03445280343294144,0.03646446391940117,0.21307474374771118,0.11183036863803864,0.003433855017647147,-0.005437142422157366,0.11183036863803864,0.003433855017647147,0.10332995653152466,0.10760735273361206,0.11136071383953094,0.11691785454750062,0.12087714672088623,0.003287055529654026,0.003433855017647147,0.000498659152071923
249,7.79934722751379,0.10982499965000897,0.11040437183011642,0.1,0.010404371830116416,0.10404370789679336,0.10404370789679336,0.11259038001298904,0.0,0.0,False,3.649902282631956e-06,93.27942657470703,0.35234928131103516,6.908498562552268e-06,0.0,2.4414061883248905e-08,0.9999998211860657,6.654113292694092,0.0,0.0,0.0,0.0027594370767474174,0.0,0.0,100,0.2,0.1475,0.0,928,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.13219726085662842,0.03506052866578102,0.038166459649801254,0.22741204500198364,0.11259038001298904,0.0035191543865948915,0.0014891158743519058,0.11259038001298904,0.0035191543865948915,0.1034877598285675,0.10838330686092378,0.11205436289310455,0.11793865486979484,0.12240901589393616,0.003362096846103668,0.0035191543865948915,0.0006444004829972982
250,7.100031311027705,0.11354999997187405,0.11197718590099523,0.1,0.011977185900995224,0.11977184703276754,0.11977184703276754,0.11281872540712357,0.0,0.0,False,-2.5634764710957825e-07,84.85358428955078,0.3522166609764099,-1.0939687378197505e-08,0.0,2.4414061883248905e-08,1.0,6.882002830505371,0.0,0.0,0.0,0.0003225341788493097,0.0,0.0,100,0.2,0.145,0.0,944,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.1344410628080368,0.03649388626217842,0.039087433367967606,0.2369752824306488,0.11281872540712357,0.0036689690314233303,0.3178232272024004,0.11281872540712357,0.0036689690314233303,0.10357329249382019,0.10841153860092162,0.11223623156547546,0.11835684180259705,0.12344005703926086,0.0035159974358975887,0.0036689690314233303,0.0006442052545025945
251,7.757373221516609,0.11387499984353781,0.11292609287226651,0.1,0.01292609287226651,0.1292609157965735,0.1292609157965735,0.11265695840120316,0.0,0.0,False,-2.050781176876626e-06,92.40111541748047,0.35217738151550293,-1.9159951989422552e-06,0.0,-2.4414061883248905e-08,1.0,6.744521617889404,0.0,0.0,0.0,0.0013270123163238168,0.0,0.0,100,0.2,0.1475,0.0,1010,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.13284553587436676,0.03570851683616638,0.03920607268810272,0.23551756143569946,0.11265695840120316,0.003586988663300872,-0.024629062077605676,0.11265695840120316,0.003586988663300872,0.10358428955078125,0.10835936665534973,0.11208698153495789,0.11821679472923279,0.12328243255615234,0.003436447586864233,0.003586988663300872,0.0006005875184200704
252,7.62520960431546,0.1114999999012798,0.11221304638677315,0.1,0.012213046386773146,0.12213045165468629,0.12213045165468629,0.1130140870809555,0.0,0.0,False,-4.72412102681119e-06,87.56114196777344,0.3523685932159424,-1.3483760312738013e-06,0.0,-2.4414061883248905e-08,0.9999998807907104,6.888594627380371,0.0,0.0,0.0,0.0032992130145430565,0.0,0.0,100,0.2,0.155,0.01,990,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.13638164103031158,0.036856360733509064,0.03946631774306297,0.23389646410942078,0.1130140870809555,0.0037076836451888084,-0.047180044457218136,0.1130140870809555,0.0037076836451888084,0.10360842943191528,0.10846211016178131,0.11259809136390686,0.11846129894256592,0.12310728430747986,0.0035529250744730234,0.0037076836451888084,0.000660196237731725
253,6.895174494460225,0.11117499985266477,0.11169402311971896,0.1,0.011694023119718955,0.1169402195031676,0.1169402195031676,0.11271115392446518,0.0,0.0,False,-6.24999984211172e-06,83.70079803466797,0.3509957492351532,-6.484614459623117e-06,0.0,-2.4414061883248905e-08,0.9999997615814209,6.992990970611572,0.0,0.0,0.0,0.0015591775299981236,0.0,0.0,100,0.2,0.1475,0.0,950,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.13335473835468292,0.03688628971576691,0.03897367790341377,0.23554691672325134,0.11271115392446518,0.003702963935211301,0.07995182737045216,0.11271115392446518,0.003702963935211301,0.10356268286705017,0.10815597772598268,0.11231251060962677,0.11819939613342285,0.12328556180000305,0.003537648357450962,0.003702963935211301,0.0006062779575586319
254,7.486074485331773,0.11137499972712249,0.11153451142342072,0.1,0.011534511423420712,0.11534510269969686,0.11534510269969686,0.11188677698373795,0.0,0.0,False,-5.566406343859853e-06,86.79088592529297,0.34920620918273926,1.04678201751085e-06,0.0,0.0,0.9999998807907104,6.953096389770508,0.0,0.0,0.0,0.0012218772899359465,0.0,0.0,100,0.2,0.1525,0.01,872,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.12510620057582855,0.03609888628125191,0.0365791879594326,0.22548961639404297,0.11188677698373795,0.0036049692425876856,0.02665945597445972,0.11188677698373795,0.0036049692425876856,0.10334062576293945,0.10755183100700379,0.11134392768144608,0.11742261350154876,0.12220269441604614,0.0034576135221868753,0.0036049692425876856,0.000595928227994591
255,6.814143193624914,0.11307499992661178,0.11230475567501624,0.1,0.012304755675016238,0.12304754444540793,0.12304754444540793,0.11117471009492874,0.0,0.0,False,-1.918945235956926e-05,81.92713165283203,0.34735485911369324,1.611675907042809e-05,0.0,0.0,0.9999998211860657,6.790626049041748,0.0,0.0,0.0,0.0035067140124738216,0.0,0.0,100,0.2,0.1525,0.01,1064,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.11792121827602386,0.036032676696777344,0.0348677821457386,0.21390937268733978,0.11117471009492874,0.0035757170990109444,-0.036503349360776226,0.11117471009492874,0.0035757170990109444,0.10318213701248169,0.10682412385940553,0.11064834892749786,0.11654453128576278,0.1209658682346344,0.0034461384639143944,0.0035757170990109444,0.0006241046939976513
256,7.486071732081473,0.11229999986011535,0.1123023777675658,0.1,0.012302377767565792,0.12302376537328139,0.12302376537328139,0.11015740036964417,0.0,0.0,False,2.3437501113221515e-06,86.2890396118164,0.345425546169281,1.8260785509482957e-05,0.0,-2.4414061883248905e-08,0.9999998807907104,6.70109224319458,0.0,0.0,0.0,0.000554337166249752,0.0,0.0,100,0.2,0.15,0.0,930,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.1076372042298317,0.03406483680009842,0.03230539709329605,0.20491808652877808,0.11015740036964417,0.003353939624503255,0.041287341235471016,0.11015740036964417,0.003353939624503255,0.10294529050588608,0.1060870498418808,0.10968943312764168,0.11518295109272003,0.12001308798789978,0.0032311284448951483,0.003353939624503255,0.0005753019358962774
257,7.350330297499895,0.10864999977871775,0.11047618877314178,0.1,0.01047618877314177,0.10476187725522998,0.10476187725522998,0.10935875028371811,0.0,0.0,False,-1.8054199244943447e-05,85.48725891113281,0.3437974750995636,-3.838024440483423e-06,0.0,-2.4414061883248905e-08,0.9999998807907104,6.7472686767578125,0.0,0.0,0.0,0.003362225368618965,0.0,0.0,100,0.2,0.1425,0.0,954,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.09949537366628647,0.03282199427485466,0.030260024592280388,0.1930234730243683,0.10935875028371811,0.003209595801308751,-0.1413422454915155,0.10935875028371811,0.003209595801308751,0.1027565598487854,0.10544454455375671,0.10894615948200226,0.11419816613197327,0.11876246333122253,0.003092613536864519,0.003209595801308751,0.0005716533632948995
258,7.075308831855654,0.10909999969881028,0.10978809423597602,0.1,0.009788094235976014,0.09788093257166688,0.09788093257166688,0.10848689824342728,0.0,0.0,False,7.446288918799837e-07,84.21650695800781,0.34205785393714905,6.100981863710331e-06,0.0,2.4414061883248905e-08,0.9999998211860657,6.807989597320557,0.0,0.0,0.0,0.00035652884980663657,0.0,0.0,100,0.2,0.155,0.01,1056,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.09053327888250351,0.03196823224425316,0.028350505977869034,0.18548236787319183,0.10848689824342728,0.0031031493563205004,-0.13047018693850324,0.10848689824342728,0.0031031493563205004,0.10258063673973083,0.10466171503067016,0.1080828309059143,0.11309475302696227,0.11797550320625305,0.002996872179210186,0.0031031493563205004,0.0005853369948454201
259,7.451603285521269,0.10882499972358346,0.10930654697977973,0.1,0.009306546979779728,0.09306546049125124,0.09306546049125124,0.10770406574010849,0.0,0.0,False,-2.7099608814751264e-06,87.88316345214844,0.3409651815891266,4.766353868035367e-06,0.0,0.0,0.9999999403953552,6.542234420776367,0.0,0.0,0.0,0.001546074403449893,0.0,0.0,100,0.2,0.145,0.0,974,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.08245483785867691,0.030246255919337273,0.026319261640310287,0.1678922325372696,0.10770406574010849,0.0029167188331484795,0.06840076766894589,0.10770406574010849,0.0029167188331484795,0.1023937463760376,0.10407782196998597,0.10737268626689911,0.11212503910064697,0.1161574125289917,0.0028249432798475027,0.0029167188331484795,0.0005908422754146159
260,7.005286611579359,0.1081499999621883,0.10872827347098402,0.1,0.00872827347098401,0.0872827259815675,0.0872827259815675,0.10748359560966492,0.0,0.0,False,-1.56249996052793e-06,84.86152648925781,0.3405757546424866,3.1194097118714126e-06,0.0,-4.882812376649781e-08,0.9999999403953552,6.630975246429443,0.0,0.0,0.0,0.0014579029520973563,0.0,0.0,100,0.2,0.1475,0.0,920,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.08012345433235168,0.03168923035264015,0.0260308887809515,0.1711818128824234,0.10748359560966492,0.003048126120120287,0.04831397908407719,0.10748359560966492,0.003048126120120287,0.10236728191375732,0.10362563729286194,0.10717649757862091,0.11192461848258972,0.11649557948112488,0.002959594829007983,0.003048126120120287,0.0006051999516785145
261,7.383309842832387,0.10589999981690199,0.107314136643943,0.1,0.007314136643942995,0.07314135912529404,0.07314135912529404,0.10711999237537384,0.0,0.0,False,-1.3366699022299144e-05,83.77521514892578,0.3393918573856354,-8.177925337804481e-06,0.0,-2.4414061883248905e-08,0.9999999403953552,6.898366451263428,0.0,0.0,0.0,0.0034289087634533644,0.0,0.0,100,0.2,0.15,0.0,944,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.07632672041654587,0.031716495752334595,0.02291555516421795,0.16341258585453033,0.10711999237537384,0.00304029812105,0.09338130075600556,0.10711999237537384,0.00304029812105,0.10208138823509216,0.1032723069190979,0.10683481395244598,0.11151280999183655,0.11569836735725403,0.002949832007288933,0.00304029812105,0.0005763759836554527
262,7.537844442911446,0.10319999975152314,0.10525706819773306,0.1,0.005257068197733056,0.05257067672026289,0.05257067672026289,0.10646706819534302,0.0,0.0,False,-9.30175792746013e-06,88.11997985839844,0.33780673146247864,-1.7874544937512837e-05,0.0,2.4414061883248905e-08,0.9999998807907104,6.598641872406006,0.0,0.0,0.0,0.001687471056357026,0.0,0.0,100,0.2,0.14,0.0,952,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.06952740252017975,0.02980985678732395,0.017720811069011688,0.157652348279953,0.10646706819534302,0.002840505912899971,-0.01356177502016934,0.10646706819534302,0.002840505912899971,0.10160616040229797,0.10282453969120979,0.10625982284545898,0.11049334406852722,0.11511033773422241,0.00274862814694643,0.002840505912899971,0.0005132558289915323
263,7.956262384653091,0.10692499991971999,0.10609103405872652,0.1,0.006091034058726519,0.06091033449623174,0.06091033449623174,0.10555479675531387,0.0,0.0,False,3.344726565046585e-06,92.99456787109375,0.33696267008781433,8.424766519965488e-07,0.0,-2.4414061883248905e-08,0.9999998807907104,6.442415714263916,0.0,0.0,0.0,0.006064107175916433,0.0,0.0,100,0.2,0.145,0.0,968,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.05994971841573715,0.027642475441098213,0.012753535993397236,0.14195090532302856,0.10555479675531387,0.0026154627557843924,-0.108470632854965,0.10555479675531387,0.0026154627557843924,0.1011536717414856,0.10222910046577453,0.10533826053142548,0.1093387395143509,0.1135205328464508,0.002533744089305401,0.0026154627557843924,0.000506910088006407
264,8.350606549754739,0.10607499990612268,0.1060830169824246,0.1,0.006083016982424597,0.06083016374122959,0.06083016374122959,0.10565435886383057,0.0,0.0,False,-5.981445156066911e-06,92.25275421142578,0.33807122707366943,-1.5774153325764928e-06,0.0,0.0,0.9999998807907104,7.038445949554443,0.0,0.0,0.0,0.0017095793737098575,0.0,0.0,100,0.2,0.1575,0.01,1002,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.06100146472454071,0.027753299102187157,0.013323796913027763,0.1452225297689438,0.10565435886383057,0.0026291348040103912,-0.02174417355559326,0.10565435886383057,0.0026291348040103912,0.10120555758476257,0.10232056975364684,0.10542689263820648,0.10942371189594269,0.1138501763343811,0.002539512701332569,0.0026291348040103912,0.0006348293391056359
265,7.094699980225414,0.10472499989904463,0.10540400844073461,0.1,0.005404008440734603,0.05404007900333813,0.05404007900333813,0.10615824908018112,0.0,0.0,False,2.9907225780334556e-06,86.35755920410156,0.3386050760746002,1.5988374570952146e-06,0.0,2.4414061883248905e-08,0.9999999403953552,6.684122562408447,0.0,0.0,0.0,0.0035531516186892986,0.0,0.0,100,0.2,0.1325,0.0,1006,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.06630627065896988,0.028522634878754616,0.017175614833831787,0.150068461894989,0.10615824908018112,0.0027121249586343765,-0.12884820431292177,0.10615824908018112,0.0027121249586343765,0.10155642032623291,0.1027386337518692,0.10592637956142426,0.11002463400363922,0.11434006690979004,0.002624792978167534,0.0027121249586343765,0.0004714817041531205
266,7.71031413808465,0.10642499982379378,0.10591450413226419,0.1,0.005914504132264187,0.05914503540813833,0.05914503540813833,0.10618709772825241,0.0,0.0,False,-5.004882837056357e-07,93.84762573242188,0.33824241161346436,7.675511710658611e-07,0.0,0.0,0.9999999403953552,6.651252746582031,0.0,0.0,0.0,0.0006059729494154453,0.0,0.0,100,0.2,0.145,0.0,990,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.06662055850028992,0.028055239468812943,0.01775788702070713,0.14857713878154755,0.10618709772825241,0.00266905571334064,-0.0374640058513483,0.10618709772825241,0.00266905571334064,0.10160958766937256,0.10282673835754394,0.10593816637992859,0.11016631126403809,0.11418911814689636,0.0025777730625122786,0.00266905571334064,0.0005203487817198038
267,8.036644194833935,0.10902499984018504,0.10746975198622462,0.1,0.0074697519862246126,0.07469751239249489,0.07469751239249489,0.10606009513139725,0.0,0.0,False,-1.2939452744831215e-06,89.8534164428711,0.3381754755973816,8.809361418116168e-08,0.0,0.0,0.9999998807907104,6.802249431610107,0.0,0.0,0.0,0.0009470739169046283,0.0,0.0,100,0.2,0.1425,0.0,930,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.06530170142650604,0.027134716510772705,0.017275206744670868,0.14805443584918976,0.10606009513139725,0.0025787351187318563,0.06812116825008964,0.10606009513139725,0.0025787351187318563,0.10156551003456116,0.10280000567436218,0.10582806169986725,0.10971296727657318,0.1141362190246582,0.0024901796132326126,0.0025787351187318563,0.000568151124753058
268,7.598327783532441,0.10627499980386347,0.10687237589504404,0.1,0.006872375895044039,0.06872375207806518,0.06872375207806518,0.10610403120517731,0.0,0.0,False,-2.3437501113221515e-06,90.96320343017578,0.33807921409606934,7.234271492961852e-07,0.0,-2.4414061883248905e-08,0.9999998807907104,6.788634777069092,0.0,0.0,0.0,0.002328084781765938,0.0,0.0,100,0.2,0.1475,0.0,998,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.06576508283615112,0.02713487111032009,0.017675617709755898,0.1437702625989914,0.10610403120517731,0.0025792839005589485,-0.09487116433936761,0.10610403120517731,0.0025792839005589485,0.10160207748413086,0.10285876989364624,0.10587555170059204,0.10982114672660828,0.11370381712913513,0.0024938825517892838,0.0025792839005589485,0.0005208755610510707
269,7.188288898356259,0.10377500008326024,0.10532368798915215,0.1,0.005323687989152143,0.05323687456783397,0.05323687456783397,0.10606034100055695,0.0,0.0,False,-2.807617249800387e-07,90.09520721435547,0.3381931185722351,5.064263746135111e-07,0.0,2.4414061883248905e-08,0.9999998807907104,6.607550144195557,0.0,0.0,0.0,0.003127504140138626,0.0,0.0,100,0.2,0.1375,0.0,918,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.06530831009149551,0.026946788653731346,0.01721310429275036,0.14088037610054016,0.10606034100055695,0.0025593810714781284,0.06628230306277771,0.10606034100055695,0.0025593810714781284,0.10155987739562988,0.1028448462486267,0.10582736134529114,0.10976634919643402,0.11341291666030884,0.002478992100805044,0.0025593810714781284,0.0004590395255945623
270,6.865249238051474,0.10572499993722886,0.1055243439631905,0.1,0.005524343963190501,0.05524343410756159,0.05524343410756159,0.10607027262449265,0.0,0.0,False,-2.514648485885118e-06,86.97732543945312,0.3386518955230713,4.491791116834065e-07,0.0,0.0,0.9999998211860657,6.746644020080566,0.0,0.0,0.0,0.001216916018165648,0.0,0.0,100,0.2,0.1425,0.0,1058,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.06541939079761505,0.026647839695215225,0.017497584223747253,0.14208188652992249,0.10607027262449265,0.0025309917982667685,-0.04295357074141329,0.10607027262449265,0.0025309917982667685,0.10158583521842957,0.1028815984725952,0.10584886372089386,0.10971430242061615,0.11353373527526855,0.0024514535907655954,0.0025309917982667685,0.00042844575364142656
271,7.294679038673639,0.10274999990593642,0.10413717193456346,0.1,0.0041371719345634494,0.04137171520846297,0.0,0.1063673123717308,0.0,0.0,False,-1.7211914382642135e-06,91.17864227294922,0.3392701745033264,9.492207027506083e-06,0.0,-2.4414061883248905e-08,0.9999998807907104,6.438108921051025,0.0,0.0,0.0,0.0006179235060699284,0.0,0.0,100,0.2,0.145,0.0,1006,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.06854318082332611,0.026900671422481537,0.019558360800147057,0.14755326509475708,0.1063673123717308,0.0025615158956497908,0.1572564462073692,0.1063673123717308,0.0025615158956497908,0.10177406668663025,0.10314914286136627,0.10618335008621216,0.11006621420383453,0.11408558487892151,0.0024702013470232487,0.0025615158956497908,0.0005406684940680861
