topology_seed,channel_seed,update_seed,failure_node,scenario,node_curvature,absolute_node_curvature,curvature_rank_desc,absolute_curvature_rank_desc,degree,betweenness,configured_broadcast_probability,mean_policy_probability,average_broadcast_probability,actual_tx_ratio,active_node_actual_tx_ratio,failure_node_activity_ratio,baseline_mean_aoi,failure_mean_aoi,delta_mean_aoi,relative_delta_mean_aoi,baseline_mean_max_aoi,failure_mean_max_aoi,delta_mean_max_aoi,relative_delta_mean_max_aoi,baseline_mean_min_aoi,failure_mean_min_aoi,delta_mean_min_aoi,relative_delta_mean_min_aoi,baseline_max_aoi,failure_max_aoi,delta_max_aoi,relative_delta_max_aoi,baseline_min_aoi,failure_min_aoi,delta_min_aoi,relative_delta_min_aoi
1,0,0,30,single_node_silence,-0.09776488943155597,0.09776488943155597,97,80,9,0.04903669765311179,0.1,0.1,0.1,0.09896122448979591,0.09996083281797567,0.0,11.230614409400124,16.34309181612039,5.112477406720265,0.4552268665230885,38.486326530612246,511.77632653061227,473.29,12.297614313061093,0.0,0.0,0.0,,56.0,995.0,939.0,16.767857142857142,0.0,0.0,0.0,
1,0,0,31,single_node_silence,0.09265555872698737,0.09265555872698737,78,82,14,0.0754714961015035,0.1,0.1,0.1,0.09891632653061225,0.09991548134405277,0.0,11.230614409400124,16.481975654504225,5.251361245104102,0.4675934061727438,38.486326530612246,516.2528571428571,477.7665306122449,12.413929145256995,0.0,0.0,0.0,,56.0,993.0,937.0,16.732142857142858,0.0,0.0,0.0,
1,0,0,32,single_node_silence,0.21997113997114,0.21997113997114,41,41,10,0.005047110166589269,0.1,0.1,0.1,0.09891224489795919,0.09991135848278705,0.0,11.230614409400124,16.135076108018968,4.904461698618844,0.4367046645741631,38.486326530612246,503.8851020408163,465.3987755102041,12.092574622314842,0.0,0.0,0.0,,56.0,1007.0,951.0,16.982142857142858,0.0,0.0,0.0,
1,0,0,33,single_node_silence,0.368591285257952,0.368591285257952,4,4,9,0.010172891695948144,0.1,0.1,0.1,0.09886530612244898,0.0998639455782313,0.0,11.230614409400124,16.101657307771593,4.871042898371469,0.43372897695555845,38.486326530612246,504.7848979591837,466.29857142857145,12.115954248262039,0.0,0.0,0.0,,56.0,1008.0,952.0,17.0,0.0,0.0,0.0,
1,0,0,34,single_node_silence,0.19305555555555554,0.19305555555555554,52,52,6,0.028749656902392947,0.1,0.1,0.1,0.09891632653061225,0.09991548134405277,0.0,11.230614409400124,16.08955530818388,4.8589408987837555,0.43265138679472237,38.486326530612246,499.26326530612243,460.7769387755102,11.97248426422318,0.0,0.0,0.0,,56.0,992.0,936.0,16.714285714285715,0.0,0.0,0.0,
1,0,0,35,single_node_silence,0.04029982363315702,0.04029982363315702,86,91,9,0.20075355741809647,0.1,0.1,0.1,0.0988469387755102,0.09984539270253556,0.0,11.230614409400124,16.846880519480518,5.616266110080394,0.5000853831629666,38.486326530612246,514.4991836734694,476.0128571428571,12.368363001967303,0.0,0.0,0.0,,56.0,1003.0,947.0,16.910714285714285,0.0,0.0,0.0,
1,0,0,36,single_node_silence,0.21051587301587305,0.21051587301587305,43,43,8,0.0020235980357893547,0.1,0.1,0.1,0.09889183673469387,0.09989074417645846,0.0,11.230614409400124,16.327418903318904,5.09680449391878,0.45383131395310927,38.486326530612246,524.6620408163266,486.1757142857143,12.632427101064254,0.0,0.0,0.0,,56.0,1026.0,970.0,17.321428571428573,0.0,0.0,0.0,
1,0,0,37,single_node_silence,0.2649350649350649,0.2649350649350649,20,20,9,0.000705534118254045,0.1,0.1,0.1,0.09894081632653061,0.09994021851164707,0.0,11.230614409400124,16.13144817563389,4.900833766233765,0.43638162504552946,38.486326530612246,505.7604081632653,467.27408163265306,12.14130117773076,0.0,0.0,0.0,,56.0,1005.0,949.0,16.946428571428573,0.0,0.0,0.0,
1,0,0,38,single_node_silence,0.20151878036493429,0.20151878036493429,48,48,13,0.015872253521728438,0.1,0.1,0.1,0.09889183673469387,0.09989074417645846,0.0,11.230614409400124,16.01789393939394,4.787279529993816,0.4262704920210617,38.486326530612246,494.635306122449,456.14897959183673,11.852234824984224,0.0,0.0,0.0,,56.0,989.0,933.0,16.660714285714285,0.0,0.0,0.0,
1,0,0,39,single_node_silence,0.016449696137196088,0.016449696137196088,89,96,8,0.007982851732786112,0.1,0.1,0.1,0.09881428571428572,0.09981240981240981,0.0,11.230614409400124,15.984981550195833,4.7543671407957095,0.4233398964188693,38.486326530612246,486.1065306122449,447.62020408163266,11.63062948409984,0.0,0.0,0.0,,56.0,950.0,894.0,15.964285714285714,0.0,0.0,0.0,
