slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement
6830,4.451923076923077,19.0,12.0,19.0,15.961538461538462,48.287179487179486,3,12,3,24,46
6840,4.550641025641026,19.0,11.0,19.0,15.179487179487179,48.125,6,13,5,12,45
6850,4.952564102564103,20.0,12.0,20.0,15.179487179487179,52.16602564102564,0,0,0,0,0
6860,4.894230769230769,21.0,12.0,17.0,14.512820512820513,51.46217948717949,5,16,5,88,278
6870,4.855128205128205,22.0,12.0,14.0,13.935897435897436,51.16923076923077,4,14,4,46,153
6880,4.68974358974359,23.0,12.0,16.0,14.051282051282051,50.264102564102565,3,7,3,2,8
6890,4.454487179487179,17.0,11.0,15.0,13.615384615384615,49.97179487179487,3,11,3,46,157
6900,4.559615384615385,17.0,11.0,15.0,13.974358974358974,51.358333333333334,4,11,4,48,145
6910,4.355128205128205,19.0,10.0,17.0,13.833333333333334,50.43525641025641,3,11,3,54,229
6920,4.332051282051282,20.0,10.0,15.0,12.76923076923077,50.52564102564103,4,9,4,93,377
6930,4.414102564102564,21.0,11.0,14.0,12.76923076923077,51.55448717948718,6,12,5,13,23
6940,4.126923076923077,16.0,11.0,16.0,12.833333333333334,51.43397435897436,2,8,2,11,32
6950,4.561538461538461,17.0,10.0,13.410000000000082,12.897435897435898,54.45897435897436,6,13,6,28,81
6960,4.3173076923076925,18.0,9.0,12.0,10.961538461538462,50.80769230769231,7,15,6,67,215
6970,4.591666666666667,12.0,10.0,12.0,10.782051282051283,51.42307692307692,4,11,4,28,71
6980,3.9987179487179487,15.0,10.0,12.0,11.333333333333334,48.60128205128205,4,14,4,125,520
6990,3.6256410256410256,15.0,10.0,12.0,11.26923076923077,44.592948717948715,4,12,4,30,81
7000,3.758974358974359,16.0,9.0,12.0,11.179487179487179,44.81858974358974,7,12,7,21,47
7010,3.55,11.0,8.0,9.0,8.91025641025641,41.43653846153846,1,6,1,74,171
7020,4.013461538461539,11.0,8.049999999999955,10.0,9.705128205128204,44.59102564102564,5,12,5,17,38
7030,4.026923076923077,11.0,8.0,11.0,9.820512820512821,44.24935897435898,1,2,1,28,100
7040,4.182051282051282,15.0,9.0,11.410000000000082,11.076923076923077,45.301923076923075,6,6,3,61,179
7050,4.3634615384615385,17.0,10.0,13.0,11.846153846153847,47.28333333333333,7,10,6,11,21
7060,4.714102564102564,17.0,11.0,13.0,12.166666666666666,51.87692307692308,5,11,5,91,317
7070,3.9955128205128205,15.0,9.0,15.0,12.564102564102564,48.19551282051282,3,12,3,87,278
7080,3.9993589743589744,16.0,9.0,16.0,11.807692307692308,48.409615384615385,5,14,5,84,261
7090,3.8846153846153846,18.0,10.0,18.0,12.256410256410257,47.51794871794872,6,16,6,92,364
7100,4.538461538461538,20.0,11.0,20.0,14.35897435897436,53.22628205128205,3,12,3,18,36
7110,4.3538461538461535,21.0,11.0,16.280000000000655,13.974358974358974,54.90769230769231,4,11,4,30,83
