slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement
82,0.5684210526315789,4.0,2.0,4.0,2.9473684210526314,32.5921052631579,7,11,5,2,2
83,0.618421052631579,4.0,2.0,4.0,2.9473684210526314,33.5921052631579,1,5,1,0,0
84,0.5789473684210527,4.0,2.0,4.0,2.9473684210526314,33.83684210526316,2,11,2,11,15
85,0.5236842105263158,4.0,2.0,4.0,2.736842105263158,33.38421052631579,4,15,4,16,21
86,0.4842105263157895,4.0,2.0,4.0,2.6315789473684212,33.21842105263158,6,10,5,12,15
87,0.5052631578947369,4.0,2.0,4.0,2.526315789473684,33.48421052631579,4,12,4,8,11
88,0.37894736842105264,4.0,2.0,2.0,2.1052631578947367,31.431578947368422,4,14,4,32,48
89,0.4605263157894737,4.0,3.0,3.0,3.0526315789473686,31.91578947368421,4,10,4,5,7
90,0.4868421052631579,3.0,2.0500000000000114,3.0,3.0,32.36578947368421,8,9,6,6,9
91,0.4605263157894737,3.0,2.0500000000000114,3.0,3.0,32.84736842105263,2,4,2,6,10
92,0.47368421052631576,3.0,2.0500000000000114,3.0,3.0,33.23947368421052,4,11,4,13,14
93,0.5184210526315789,3.0,3.0,3.0,3.0,34.21052631578947,1,6,1,2,2
94,0.5868421052631579,4.0,3.0500000000000114,4.0,4.0,34.23421052631579,4,14,4,7,12
95,0.5842105263157895,4.0,3.0500000000000114,4.0,4.0,35.12894736842105,8,9,6,1,1
96,0.6342105263157894,4.0,4.0,4.0,4.0,35.50526315789474,6,14,5,9,19
97,0.6026315789473684,4.0,4.0,4.0,4.0,35.66842105263158,3,13,3,6,12
98,0.65,4.0,4.0,4.0,4.0,36.61842105263158,8,7,5,1,1
99,0.6368421052631579,4.0,4.0,4.0,4.0,37.0921052631579,3,16,3,5,5
100,0.49473684210526314,4.0,2.0,4.0,3.0526315789473686,35.555263157894736,4,11,4,21,54
