node,af3_min_edge,af3_min_curvature,af3_min_normalized_score,orc_min_edge,orc_min_curvature,rank_score_af3_min,rank_score_af3_normalized,rank_score_orc_min,scenario_id,topology_seed
5,5-43,-5.0,0.35714285714285715,5-43,0.03896103896103886,5.0,0.35714285714285715,-0.03896103896103886,auto_017,1575498772
6,6-7,-4.0,0.3076923076923077,6-7,0.06060606060606066,4.0,0.3076923076923077,-0.06060606060606066,auto_017,1575498772
7,7-40,-6.0,0.4,7-40,0.025641025641025772,6.0,0.4,-0.025641025641025772,auto_017,1575498772
8,2-8,-5.0,0.45454545454545453,2-8,0.0,5.0,0.45454545454545453,-0.0,auto_017,1575498772
9,9-32,-9.0,0.42857142857142855,9-44,-0.10839160839160855,9.0,0.42857142857142855,0.10839160839160855,auto_017,1575498772
10,10-17,-11.0,0.7857142857142857,10-17,-0.2124999999999999,11.0,0.7857142857142857,0.2124999999999999,auto_017,1575498772
11,11-42,-2.0,0.14285714285714285,11-43,0.1428571428571428,2.0,0.14285714285714285,-0.1428571428571428,auto_017,1575498772
12,12-34,-4.0,0.21052631578947367,12-32,-0.044642857142856984,4.0,0.21052631578947367,0.044642857142856984,auto_017,1575498772
13,13-96,-8.0,1.0,13-96,-0.5857142857142859,8.0,1.0,0.5857142857142859,auto_017,1575498772
14,14-19,-5.0,0.29411764705882354,14-43,0.0,5.0,0.29411764705882354,-0.0,auto_017,1575498772
15,15-49,-6.0,0.6666666666666666,15-49,-0.24999999999999978,6.0,0.6666666666666666,0.24999999999999978,auto_017,1575498772
16,3-16,-9.0,0.6,3-16,-0.12777777777777777,9.0,0.6,0.12777777777777777,auto_017,1575498772
17,10-17,-11.0,0.7857142857142857,10-17,-0.2124999999999999,11.0,0.7857142857142857,0.2124999999999999,auto_017,1575498772
18,9-18,-8.0,0.47058823529411764,18-20,-0.08749999999999991,8.0,0.47058823529411764,0.08749999999999991,auto_017,1575498772
19,19-29,-9.0,0.6,19-49,-0.17857142857142838,9.0,0.6,0.17857142857142838,auto_017,1575498772
20,18-20,-5.0,0.35714285714285715,18-20,-0.08749999999999991,5.0,0.35714285714285715,0.08749999999999991,auto_017,1575498772
21,21-41,-1.0,0.0625,21-41,0.14583333333333326,1.0,0.0625,-0.14583333333333326,auto_017,1575498772
22,10-22,-9.0,0.5,10-22,-0.15000000000000036,9.0,0.5,0.15000000000000036,auto_017,1575498772
23,23-28,-10.0,0.7692307692307693,23-28,-0.2833333333333332,10.0,0.7692307692307693,0.2833333333333332,auto_017,1575498772
24,1-24,-6.0,0.5,24-25,-0.09523809523809512,6.0,0.5,0.09523809523809512,auto_017,1575498772
25,19-25,-7.0,0.4375,19-25,-0.11904761904761885,7.0,0.4375,0.11904761904761885,auto_017,1575498772
26,17-26,-3.0,0.3333333333333333,17-26,0.08750000000000002,3.0,0.3333333333333333,-0.08750000000000002,auto_017,1575498772
27,27-30,-8.0,0.5714285714285714,27-30,-0.16666666666666674,8.0,0.5714285714285714,0.16666666666666674,auto_017,1575498772
28,23-28,-10.0,0.7692307692307693,23-28,-0.2833333333333332,10.0,0.7692307692307693,0.2833333333333332,auto_017,1575498772
29,19-29,-9.0,0.6,19-29,0.028571428571428803,9.0,0.6,-0.028571428571428803,auto_017,1575498772
30,27-30,-8.0,0.5714285714285714,27-30,-0.16666666666666674,8.0,0.5714285714285714,0.16666666666666674,auto_017,1575498772
31,31-39,-7.0,0.7,31-39,-0.3500000000000001,7.0,0.7,0.3500000000000001,auto_017,1575498772
32,9-32,-9.0,0.42857142857142855,32-34,-0.07380952380952377,9.0,0.42857142857142855,0.07380952380952377,auto_017,1575498772
33,33-44,-16.0,0.8421052631578947,33-44,-0.31538461538461515,16.0,0.8421052631578947,0.31538461538461515,auto_017,1575498772
34,34-37,-13.0,0.52,34-37,-0.1785714285714286,13.0,0.52,0.1785714285714286,auto_017,1575498772
35,18-35,-5.0,0.35714285714285715,18-35,-0.08749999999999991,5.0,0.35714285714285715,0.08749999999999991,auto_017,1575498772
36,36-39,-3.0,0.5,36-39,0.04166666666666674,3.0,0.5,-0.04166666666666674,auto_017,1575498772
37,34-37,-13.0,0.52,10-37,-0.19999999999999996,13.0,0.52,0.19999999999999996,auto_017,1575498772
38,38-41,-1.0,0.0625,38-41,0.14583333333333326,1.0,0.0625,-0.14583333333333326,auto_017,1575498772
39,3-39,-7.0,0.7,31-39,-0.3500000000000001,7.0,0.7,0.3500000000000001,auto_017,1575498772
40,17-40,-11.0,0.6470588235294118,17-40,-0.15865384615384603,11.0,0.6470588235294118,0.15865384615384603,auto_017,1575498772
41,9-41,-7.0,0.3684210526315789,9-41,-0.045454545454545414,7.0,0.3684210526315789,0.045454545454545414,auto_017,1575498772
42,34-42,-8.0,0.34782608695652173,34-42,-0.17499999999999982,8.0,0.34782608695652173,0.17499999999999982,auto_017,1575498772
43,5-43,-5.0,0.35714285714285715,14-43,0.0,5.0,0.35714285714285715,-0.0,auto_017,1575498772
44,33-44,-16.0,0.8421052631578947,33-44,-0.31538461538461515,16.0,0.8421052631578947,0.31538461538461515,auto_017,1575498772
45,1-45,-5.0,0.35714285714285715,15-45,-0.08333333333333326,5.0,0.35714285714285715,0.08333333333333326,auto_017,1575498772
46,39-46,-3.0,0.5,39-46,0.04166666666666663,3.0,0.5,-0.04166666666666663,auto_017,1575498772
47,47-73,-5.0,1.0,47-73,-0.44999999999999996,5.0,1.0,0.44999999999999996,auto_017,1575498772
48,9-48,-6.0,0.4,9-48,-0.09090909090909127,6.0,0.4,0.09090909090909127,auto_017,1575498772
49,19-49,-8.0,0.47058823529411764,15-49,-0.24999999999999978,8.0,0.47058823529411764,0.24999999999999978,auto_017,1575498772
50,50-55,-7.0,0.4375,50-76,-0.25,7.0,0.4375,0.25,auto_017,1575498772
51,51-74,-10.0,0.625,51-74,-0.14583333333333304,10.0,0.625,0.14583333333333304,auto_017,1575498772
52,52-56,-10.0,0.45454545454545453,52-64,-0.15659340659340604,10.0,0.45454545454545453,0.15659340659340604,auto_017,1575498772
53,53-55,-9.0,0.42857142857142855,53-55,-0.15384615384615352,9.0,0.42857142857142855,0.15384615384615352,auto_017,1575498772
54,54-66,-8.0,0.34782608695652173,54-66,-0.0676470588235294,8.0,0.34782608695652173,0.0676470588235294,auto_017,1575498772
55,55-92,-10.0,0.45454545454545453,53-55,-0.15384615384615352,10.0,0.45454545454545453,0.15384615384615352,auto_017,1575498772
56,56-65,-12.0,0.5714285714285714,56-65,-0.1923076923076925,12.0,0.5714285714285714,0.1923076923076925,auto_017,1575498772
57,56-57,-9.0,0.42857142857142855,56-57,-0.13461538461538436,9.0,0.42857142857142855,0.13461538461538436,auto_017,1575498772
58,55-58,-3.0,0.2,55-58,0.11904761904761896,3.0,0.2,-0.11904761904761896,auto_017,1575498772
59,59-71,-11.0,0.7857142857142857,59-71,-0.3333333333333335,11.0,0.7857142857142857,0.3333333333333335,auto_017,1575498772
60,59-60,-7.0,0.4375,59-60,-0.1875,7.0,0.4375,0.1875,auto_017,1575498772
61,56-61,-7.0,0.3684210526315789,56-61,-0.10227272727272729,7.0,0.3684210526315789,0.10227272727272729,auto_017,1575498772
62,62-77,-2.0,0.14285714285714285,62-77,0.05555555555555547,2.0,0.14285714285714285,-0.05555555555555547,auto_017,1575498772
63,63-84,-10.0,0.4,63-84,-0.10714285714285676,10.0,0.4,0.10714285714285676,auto_017,1575498772
64,52-64,-8.0,0.34782608695652173,52-64,-0.15659340659340604,8.0,0.34782608695652173,0.15659340659340604,auto_017,1575498772
65,56-65,-12.0,0.5714285714285714,56-65,-0.1923076923076925,12.0,0.5714285714285714,0.1923076923076925,auto_017,1575498772
66,66-77,-16.0,0.7272727272727273,66-77,-0.19281045751633963,16.0,0.7272727272727273,0.19281045751633963,auto_017,1575498772
67,67-92,-12.0,0.5714285714285714,67-92,-0.22727272727272707,12.0,0.5714285714285714,0.22727272727272707,auto_017,1575498772
68,57-68,-4.0,0.25,57-68,0.005494505494505475,4.0,0.25,-0.005494505494505475,auto_017,1575498772
69,56-69,-6.0,0.4,56-69,-0.125,6.0,0.4,0.125,auto_017,1575498772
70,70-90,-3.0,0.16666666666666666,70-77,0.05555555555555558,3.0,0.16666666666666666,-0.05555555555555558,auto_017,1575498772
71,59-71,-11.0,0.7857142857142857,59-71,-0.3333333333333335,11.0,0.7857142857142857,0.3333333333333335,auto_017,1575498772
72,56-72,-5.0,0.35714285714285715,56-72,0.0,5.0,0.35714285714285715,-0.0,auto_017,1575498772
73,47-73,-5.0,1.0,47-73,-0.44999999999999996,5.0,1.0,0.44999999999999996,auto_017,1575498772
74,51-74,-10.0,0.625,51-74,-0.14583333333333304,10.0,0.625,0.14583333333333304,auto_017,1575498772
75,75-90,-10.0,0.5263157894736842,75-83,-0.16666666666666674,10.0,0.5263157894736842,0.16666666666666674,auto_017,1575498772
76,50-76,-6.0,0.5,50-76,-0.25,6.0,0.5,0.25,auto_017,1575498772
77,66-77,-16.0,0.7272727272727273,66-77,-0.19281045751633963,16.0,0.7272727272727273,0.19281045751633963,auto_017,1575498772
78,78-90,-10.0,0.5263157894736842,78-90,-0.1309523809523807,10.0,0.5263157894736842,0.1309523809523807,auto_017,1575498772
79,75-79,-2.0,0.25,75-79,0.05555555555555558,2.0,0.25,-0.05555555555555558,auto_017,1575498772
80,55-80,-3.0,0.2,55-80,0.11904761904761896,3.0,0.2,-0.11904761904761896,auto_017,1575498772
81,66-81,-5.0,0.19230769230769232,66-81,-0.009049773755656298,5.0,0.19230769230769232,0.009049773755656298,auto_017,1575498772
82,56-82,-4.0,0.3076923076923077,56-82,0.08333333333333326,4.0,0.3076923076923077,-0.08333333333333326,auto_017,1575498772
83,57-83,-6.0,0.3333333333333333,75-83,-0.16666666666666674,6.0,0.3333333333333333,0.16666666666666674,auto_017,1575498772
84,63-84,-10.0,0.4,63-84,-0.10714285714285676,10.0,0.4,0.10714285714285676,auto_017,1575498772
85,85-96,-4.0,0.4,85-96,-0.2142857142857142,4.0,0.4,0.2142857142857142,auto_017,1575498772
86,52-86,-3.0,0.2,52-86,0.06428571428571439,3.0,0.2,-0.06428571428571439,auto_017,1575498772
87,84-87,0.0,-0.0,87-93,0.20238095238095244,-0.0,-0.0,-0.20238095238095244,auto_017,1575498772
88,88-92,-10.0,0.5263157894736842,88-92,-0.21825396825396837,10.0,0.5263157894736842,0.21825396825396837,auto_017,1575498772
89,74-89,-9.0,0.6,74-89,-0.10795454545454541,9.0,0.6,0.10795454545454541,auto_017,1575498772
90,75-90,-10.0,0.5263157894736842,75-90,-0.13888888888888906,10.0,0.5263157894736842,0.13888888888888906,auto_017,1575498772
91,72-91,-3.0,0.3333333333333333,74-91,0.0,3.0,0.3333333333333333,-0.0,auto_017,1575498772
92,67-92,-12.0,0.5714285714285714,67-92,-0.22727272727272707,12.0,0.5714285714285714,0.22727272727272707,auto_017,1575498772
93,66-93,-4.0,0.16,66-93,0.029411764705882693,4.0,0.16,-0.029411764705882693,auto_017,1575498772
94,51-94,-5.0,0.35714285714285715,73-94,0.04166666666666674,5.0,0.35714285714285715,-0.04166666666666674,auto_017,1575498772
95,77-95,-2.0,0.14285714285714285,77-95,0.05555555555555547,2.0,0.14285714285714285,-0.05555555555555547,auto_017,1575498772
96,13-96,-8.0,1.0,13-96,-0.5857142857142859,8.0,1.0,0.5857142857142859,auto_017,1575498772
97,88-97,-3.0,0.25,50-97,-0.008928571428571397,3.0,0.25,0.008928571428571397,auto_017,1575498772
98,55-98,-7.0,0.3181818181818182,55-98,-0.14285714285714257,7.0,0.3181818181818182,0.14285714285714257,auto_017,1575498772
99,75-99,-2.0,0.25,75-99,0.05555555555555558,2.0,0.25,-0.05555555555555558,auto_017,1575498772
0,0-20,-1.0,0.14285714285714285,0-25,0.20192307692307687,1.0,0.14285714285714285,-0.20192307692307687,auto_018,2674088100
1,1-22,-3.0,0.125,1-22,0.027777777777777568,3.0,0.125,-0.027777777777777568,auto_018,2674088100
2,2-47,-1.0,0.0625,2-5,0.1339285714285714,1.0,0.0625,-0.1339285714285714,auto_018,2674088100
3,3-45,-4.0,0.4,3-45,-0.07777777777777772,4.0,0.4,0.07777777777777772,auto_018,2674088100
4,4-13,1.0,0.0,4-36,0.1785714285714286,-1.0,0.0,-0.1785714285714286,auto_018,2674088100
5,5-22,-7.0,0.25,5-22,-0.07142857142857117,7.0,0.25,0.07142857142857117,auto_018,2674088100
6,6-7,-3.0,0.25,6-7,0.015873015873015817,3.0,0.25,-0.015873015873015817,auto_018,2674088100
7,6-7,-3.0,0.25,6-7,0.015873015873015817,3.0,0.25,-0.015873015873015817,auto_018,2674088100
8,8-49,-6.0,0.5,8-49,-0.18253968253968234,6.0,0.5,0.18253968253968234,auto_018,2674088100
9,6-9,-3.0,0.25,6-9,0.015873015873015817,3.0,0.25,-0.015873015873015817,auto_018,2674088100
10,10-39,-6.0,0.3333333333333333,10-49,-0.22222222222222232,6.0,0.3333333333333333,0.22222222222222232,auto_018,2674088100
11,11-14,-8.0,0.4,11-37,-0.2272727272727273,8.0,0.4,0.2272727272727273,auto_018,2674088100
12,12-26,-6.0,0.25,12-26,-0.0512820512820511,6.0,0.25,0.0512820512820511,auto_018,2674088100
13,13-26,-7.0,0.3181818181818182,13-26,-0.06969696969696981,7.0,0.3181818181818182,0.06969696969696981,auto_018,2674088100
14,11-14,-8.0,0.4,11-14,-0.013986013986013957,8.0,0.4,0.013986013986013957,auto_018,2674088100
15,15-26,-4.0,0.18181818181818182,15-26,0.042424242424242475,4.0,0.18181818181818182,-0.042424242424242475,auto_018,2674088100
16,16-44,0.0,-0.0,16-44,0.045454545454545414,-0.0,-0.0,-0.045454545454545414,auto_018,2674088100
17,17-27,-1.0,0.1,17-44,0.0974025974025976,1.0,0.1,-0.0974025974025976,auto_018,2674088100
18,18-42,-5.0,0.35714285714285715,18-42,-0.02597402597402576,5.0,0.35714285714285715,0.02597402597402576,auto_018,2674088100
19,19-22,-1.0,0.04,19-29,0.0732323232323231,1.0,0.04,-0.0732323232323231,auto_018,2674088100
20,20-34,-5.0,0.45454545454545453,20-34,0.125,5.0,0.45454545454545453,-0.125,auto_018,2674088100
21,21-43,-1.0,0.1,21-45,0.033333333333333326,1.0,0.1,-0.033333333333333326,auto_018,2674088100
22,22-47,-8.0,0.3076923076923077,22-47,-0.08333333333333304,8.0,0.3076923076923077,0.08333333333333304,auto_018,2674088100
23,23-49,-6.0,0.5,23-49,-0.18253968253968256,6.0,0.5,0.18253968253968256,auto_018,2674088100
24,24-47,-5.0,0.29411764705882354,24-47,-0.08333333333333326,5.0,0.29411764705882354,0.08333333333333326,auto_018,2674088100
25,25-26,-6.0,0.25,25-26,-0.0512820512820511,6.0,0.25,0.0512820512820511,auto_018,2674088100
26,26-28,-8.0,0.34782608695652173,26-28,-0.09999999999999964,8.0,0.34782608695652173,0.09999999999999964,auto_018,2674088100
27,27-76,-10.0,0.7692307692307693,27-76,-0.5357142857142856,10.0,0.7692307692307693,0.5357142857142856,auto_018,2674088100
28,26-28,-8.0,0.34782608695652173,26-28,-0.09999999999999964,8.0,0.34782608695652173,0.09999999999999964,auto_018,2674088100
29,29-47,-8.0,0.3076923076923077,29-47,-0.08333333333333304,8.0,0.3076923076923077,0.08333333333333304,auto_018,2674088100
30,30-35,-3.0,0.3333333333333333,30-37,-0.125,3.0,0.3333333333333333,0.125,auto_018,2674088100
31,31-47,-2.0,0.11764705882352941,31-47,0.08333333333333337,2.0,0.11764705882352941,-0.08333333333333337,auto_018,2674088100
32,30-32,-2.0,0.4,30-32,0.17500000000000004,2.0,0.4,-0.17500000000000004,auto_018,2674088100
33,33-44,-2.0,0.14285714285714285,33-44,-0.025974025974025983,2.0,0.14285714285714285,0.025974025974025983,auto_018,2674088100
34,34-42,-6.0,0.4,34-42,-0.0714285714285714,6.0,0.4,0.0714285714285714,auto_018,2674088100
35,35-49,-6.0,0.5,35-49,-0.3253968253968256,6.0,0.5,0.3253968253968256,auto_018,2674088100
36,36-49,-5.0,0.45454545454545453,36-49,-0.08928571428571397,5.0,0.45454545454545453,0.08928571428571397,auto_018,2674088100
37,11-37,-7.0,0.5384615384615384,11-37,-0.2272727272727273,7.0,0.5384615384615384,0.2272727272727273,auto_018,2674088100
38,38-44,0.0,-0.0,38-44,0.045454545454545525,-0.0,-0.0,-0.045454545454545525,auto_018,2674088100
39,10-39,-6.0,0.3333333333333333,28-39,-0.08974358974358987,6.0,0.3333333333333333,0.08974358974358987,auto_018,2674088100
40,40-41,-7.0,0.5384615384615384,40-41,-0.15151515151515138,7.0,0.5384615384615384,0.15151515151515138,auto_018,2674088100
41,40-41,-7.0,0.5384615384615384,35-41,-0.2777777777777777,7.0,0.5384615384615384,0.2777777777777777,auto_018,2674088100
42,34-42,-6.0,0.4,34-42,-0.0714285714285714,6.0,0.4,0.0714285714285714,auto_018,2674088100
43,43-48,-6.0,0.5,43-48,-0.125,6.0,0.5,0.125,auto_018,2674088100
44,35-44,-4.0,0.25,35-44,-0.18181818181818188,4.0,0.25,0.18181818181818188,auto_018,2674088100
45,45-76,-5.0,0.45454545454545453,45-76,-0.25000000000000044,5.0,0.45454545454545453,0.25000000000000044,auto_018,2674088100
46,20-46,-1.0,0.14285714285714285,12-46,0.20192307692307687,1.0,0.14285714285714285,-0.20192307692307687,auto_018,2674088100
47,22-47,-8.0,0.3076923076923077,24-47,-0.08333333333333326,8.0,0.3076923076923077,0.08333333333333326,auto_018,2674088100
48,43-48,-6.0,0.5,43-48,-0.125,6.0,0.5,0.125,auto_018,2674088100
49,8-49,-6.0,0.5,35-49,-0.3253968253968256,6.0,0.5,0.3253968253968256,auto_018,2674088100
50,50-91,-7.0,0.3684210526315789,50-91,-0.1923076923076923,7.0,0.3684210526315789,0.1923076923076923,auto_018,2674088100
51,51-71,-9.0,0.5,51-71,-0.2583333333333335,9.0,0.5,0.2583333333333335,auto_018,2674088100
52,51-52,-2.0,0.1,51-52,0.08571428571428585,2.0,0.1,-0.08571428571428585,auto_018,2674088100
53,53-71,-11.0,0.55,53-71,-0.2916666666666665,11.0,0.55,0.2916666666666665,auto_018,2674088100
54,54-69,-3.0,0.2,54-75,0.10714285714285732,3.0,0.2,-0.10714285714285732,auto_018,2674088100
55,55-90,-10.0,0.5263157894736842,55-90,-0.29230769230769216,10.0,0.5263157894736842,0.29230769230769216,auto_018,2674088100
56,56-65,-6.0,0.4,56-65,-0.07954545454545459,6.0,0.4,0.07954545454545459,auto_018,2674088100
57,57-67,-12.0,0.6666666666666666,57-67,-0.4642857142857144,12.0,0.6666666666666666,0.4642857142857144,auto_018,2674088100
58,58-90,-3.0,0.2,58-90,-0.050000000000000044,3.0,0.2,0.050000000000000044,auto_018,2674088100
59,59-63,-7.0,0.4375,59-63,-0.18181818181818166,7.0,0.4375,0.18181818181818166,auto_018,2674088100
60,60-65,-8.0,0.47058823529411764,60-65,-0.15000000000000013,8.0,0.47058823529411764,0.15000000000000013,auto_018,2674088100
61,61-84,-6.0,0.5,61-84,0.04166666666666674,6.0,0.5,-0.04166666666666674,auto_018,2674088100
62,62-71,-4.0,0.3076923076923077,45-62,-0.19999999999999996,4.0,0.3076923076923077,0.19999999999999996,auto_018,2674088100
63,63-67,-15.0,0.7142857142857143,63-67,-0.45129870129870153,15.0,0.7142857142857143,0.45129870129870153,auto_018,2674088100
64,54-64,-2.0,0.14285714285714285,64-99,0.037878787878787956,2.0,0.14285714285714285,-0.037878787878787956,auto_018,2674088100
65,60-65,-8.0,0.47058823529411764,60-65,-0.15000000000000013,8.0,0.47058823529411764,0.15000000000000013,auto_018,2674088100
66,50-66,1.0,0.0,50-66,0.1398601398601399,-1.0,0.0,-0.1398601398601399,auto_018,2674088100
67,63-67,-15.0,0.7142857142857143,57-67,-0.4642857142857144,15.0,0.7142857142857143,0.4642857142857144,auto_018,2674088100
68,68-89,-5.0,0.45454545454545453,68-89,-0.1339285714285714,5.0,0.45454545454545453,0.1339285714285714,auto_018,2674088100
69,69-70,-5.0,0.29411764705882354,69-99,0.0,5.0,0.29411764705882354,-0.0,auto_018,2674088100
70,69-70,-5.0,0.29411764705882354,70-89,-0.0972222222222221,5.0,0.29411764705882354,0.0972222222222221,auto_018,2674088100
71,53-71,-11.0,0.55,53-71,-0.2916666666666665,11.0,0.55,0.2916666666666665,auto_018,2674088100
72,60-72,3.0,0.0,72-85,0.2833333333333331,-3.0,0.0,-0.2833333333333331,auto_018,2674088100
73,71-73,-8.0,0.34782608695652173,65-73,-0.14242424242424234,8.0,0.34782608695652173,0.14242424242424234,auto_018,2674088100
74,53-74,-2.0,0.1,53-74,0.08333333333333326,2.0,0.1,-0.08333333333333326,auto_018,2674088100
75,75-89,-6.0,0.3333333333333333,75-89,-0.09821428571428514,6.0,0.3333333333333333,0.09821428571428514,auto_018,2674088100
76,27-76,-10.0,0.7692307692307693,27-76,-0.5357142857142856,10.0,0.7692307692307693,0.5357142857142856,auto_018,2674088100
77,77-83,-8.0,0.5714285714285714,77-83,-0.29870129870129847,8.0,0.5714285714285714,0.29870129870129847,auto_018,2674088100
78,78-79,-6.0,0.4,78-89,-0.16666666666666674,6.0,0.4,0.16666666666666674,auto_018,2674088100
79,78-79,-6.0,0.4,79-89,-0.08173076923076916,6.0,0.4,0.08173076923076916,auto_018,2674088100
80,51-80,0.0,-0.0,55-80,0.10576923076923084,-0.0,-0.0,-0.10576923076923084,auto_018,2674088100
81,71-81,-6.0,0.2857142857142857,71-81,-0.07051282051282048,6.0,0.2857142857142857,0.07051282051282048,auto_018,2674088100
82,51-82,-2.0,0.1,51-82,0.08571428571428574,2.0,0.1,-0.08571428571428574,auto_018,2674088100
83,77-83,-8.0,0.5714285714285714,83-86,-0.2987012987012989,8.0,0.5714285714285714,0.2987012987012989,auto_018,2674088100
84,61-84,-6.0,0.5,84-99,0.0,6.0,0.5,-0.0,auto_018,2674088100
85,65-85,-8.0,0.47058823529411764,65-85,-0.15000000000000013,8.0,0.47058823529411764,0.15000000000000013,auto_018,2674088100
86,83-86,-8.0,0.5714285714285714,83-86,-0.2987012987012989,8.0,0.5714285714285714,0.2987012987012989,auto_018,2674088100
87,51-87,-2.0,0.1,51-87,0.08571428571428574,2.0,0.1,-0.08571428571428574,auto_018,2674088100
88,79-88,-2.0,0.11764705882352941,79-88,0.125,2.0,0.11764705882352941,-0.125,auto_018,2674088100
89,75-89,-6.0,0.3333333333333333,78-89,-0.16666666666666674,6.0,0.3333333333333333,0.16666666666666674,auto_018,2674088100
90,67-90,-11.0,0.55,67-90,-0.31428571428571406,11.0,0.55,0.31428571428571406,auto_018,2674088100
91,50-91,-7.0,0.3684210526315789,50-91,-0.1923076923076923,7.0,0.3684210526315789,0.1923076923076923,auto_018,2674088100
92,76-92,-8.0,0.5714285714285714,76-92,-0.12499999999999978,8.0,0.5714285714285714,0.12499999999999978,auto_018,2674088100
93,52-93,3.0,0.0,55-93,0.27884615384615374,-3.0,0.0,-0.27884615384615374,auto_018,2674088100
94,50-94,1.0,0.0,50-94,0.13986013986014,-1.0,0.0,-0.13986013986014,auto_018,2674088100
95,89-95,-5.0,0.45454545454545453,89-95,-0.1339285714285714,5.0,0.45454545454545453,0.1339285714285714,auto_018,2674088100
