episode,mean_VAoI,avg_tx_ratio,tx_ratio_ema,target_tx_ratio,budget_error,budget_relative_error,budget_error_after_deadzone,mean_action_probability,multiplier_used,multiplier_next,multiplier_at_max,actor_loss,critic_loss,entropy,approx_kl,clip_fraction,common_mode_coefficient,common_mode_loss,probability_budget_coefficient,probability_budget_loss,probability_budget_excess,ppo_policy_gradient_norm,total_actor_gradient_norm,common_mode_gradient_norm,mean_vaoi_advantage,std_vaoi_advantage,max_abs_vaoi_advantage,critic_architecture,critic_input_dim,actor_curvature_enabled,critic_curvature_enabled,curvature_ablation_mode,critic_value_mean,critic_value_std,critic_within_slot_value_std_mean,critic_within_slot_value_std_max,vaoi_advantage_within_slot_std_mean,vaoi_advantage_global_std,critic_return_mean,critic_return_std,critic_explained_variance,bootstrap_value_mean,bootstrap_value_std,mean_budget_advantage,std_budget_advantage,max_abs_budget_advantage,vaoi_policy_gradient_norm,budget_policy_gradient_norm,budget_to_vaoi_gradient_ratio,n_nodes,update_probability,max_node_activity_ratio,node_cap_violation_fraction,curvature_control_messages,actor_architecture_version,use_stage1_reference,alpha_raw,alpha_kappa,effective_alpha,residual_input_dim,residual_input_feature_names,q_base_mean,q_base_std,q_base_min,q_base_max,residual_delta_mean,residual_delta_std,residual_delta_min,residual_delta_max,residual_mean_global,residual_std_global,residual_mean_per_step_abs_mean,residual_mean_per_step_abs_max,residual_positive_fraction,residual_negative_fraction,residual_saturation_fraction,q_final_mean,q_final_std,corr_s_kappa_q_base,residual_architecture,node_input_dim,edge_input_dim,message_dim,aggregation,aggregated_message_dim,decoder_input_dim,directed_edge_count,mpnn_disabled_edge_feature,edge_freshness_feature,version_gap_tau,mean_directed_degree,mean_edge_freshness_feature,mean_neighbor_freshness_gain,mean_neighbor_version_gap_normalized,message_l2_mean,message_l2_std,aggregated_message_l2_mean,aggregated_message_l2_std,attention_temperature,attention_uniform_mix,attention_entropy_mean,attention_effective_degree_mean,attention_max_weight_mean,action_prob_mean,action_prob_std,action_prob_min,action_prob_p10,action_prob_p50,action_prob_p90,action_prob_max,action_prob_node_std_mean,action_prob_global_std,action_prob_per_node_mean_std
411,7.555763376578689,0.10659999979659915,0.10897790553712958,0.3,-0.1910220944628704,-0.6367402936515583,-0.6367402936515583,0.1063402071595192,0.0,0.0,False,0.00034133289591409266,1.9398308992385864,0.3210792541503906,-3.6632516184909036e-06,0.0,0.05,0.007878415286540985,0.8,0.0,0.0,0.08075602352619171,0.06451275944709778,0.016283251345157623,2.1362303925798187e-08,0.9999992847442627,8.204033851623535,node_conditioned,25,True,True,False,-83.30152130126953,4.198277473449707,1.4533027410507202,2.1882236003875732,0.7700974345207214,1.4063801765441895,-82.8359146118164,3.572723627090454,0.8450446140135741,-83.69388580322266,1.2132787704467773,0.0,0.0,0.0,0.08075602352619171,0.0,0.0,100,0.2,0.1625,0.0,1060,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.1063402071595192,0.06214885413646698,0.0,mpnn,7,4,16,curvature_attention_max,32,40,424000,none,normalized_version_gap_with_gain,,4240.0,0.4949629306793213,0.4949629306793213,0.3870559334754944,,,,,0.5,0.0,,,,0.1063402071595192,0.06214885413646698,0.026482820510864258,0.041461041569709776,0.08853691816329956,0.19405491948127745,0.3582287132740021,0.0608302541077137,0.06214885413646698,0.019287923350930214
412,7.825181822665035,0.11197499953676016,0.11047645253694487,0.3,-0.1895235474630551,-0.6317451371520125,-0.6317451371520125,0.11170993745326996,0.0,0.0,False,0.00028383309836499393,4.295772075653076,0.32692641019821167,8.256226283265278e-05,0.0,0.05,0.00668398616835475,0.8,0.0,0.0,0.028357256203889847,0.0899675041437149,0.06188478320837021,-1.7166136956348055e-08,0.9999995231628418,5.362098693847656,node_conditioned,25,True,True,False,-83.11129760742188,4.4441752433776855,1.4661904573440552,2.363316059112549,0.7895362973213196,2.0492074489593506,-83.1656723022461,4.666248798370361,0.8071426688956681,-84.69087219238281,1.3703171014785767,0.0,0.0,0.0,0.028357256203889847,0.0,0.0,100,0.2,0.155,0.0,1040,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.11170993745326996,0.06317908316850662,0.0,mpnn,7,4,16,curvature_attention_max,32,40,416000,none,normalized_version_gap_with_gain,,4160.0,0.4813882112503052,0.4813882112503052,0.36693763732910156,,,,,0.5,0.0,,,,0.11170993745326996,0.06317908316850662,0.027214467525482178,0.045068132877349856,0.09406010434031487,0.20896030962467183,0.3568322956562042,0.062032632529735565,0.06317908316850662,0.01872185245156288
413,7.12744419567287,0.10859999987762421,0.10953822620728454,0.3,-0.19046177379271545,-0.6348725581466329,-0.6348725581466329,0.10747501254081726,0.0,0.0,False,0.00039219274185597897,3.0026211738586426,0.3205743730068207,-4.679818630393129e-06,0.0,0.05,0.007760968990623951,0.8,0.0,0.0,0.022835612297058105,0.0670250654220581,0.0446820966899395,-1.525878978725359e-08,0.9999994039535522,7.300210475921631,node_conditioned,25,True,True,False,-81.82499694824219,3.8348326683044434,1.2440335750579834,1.8753516674041748,0.7685649991035461,1.6487631797790527,-80.86195373535156,3.37135910987854,0.7608300933957935,-83.29544067382812,1.067832350730896,0.0,0.0,0.0,0.022835612297058105,0.0,0.0,100,0.2,0.1625,0.0,986,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10747501254081726,0.06363949179649353,0.0,mpnn,7,4,16,curvature_attention_max,32,40,394400,none,normalized_version_gap_with_gain,,3944.0,0.5003739595413208,0.5003739595413208,0.37658438086509705,,,,,0.5,0.0,,,,0.10747501254081726,0.06363949179649353,0.02881118655204773,0.04264999330043793,0.08566337451338768,0.205431991815567,0.3582436740398407,0.062129877507686615,0.06363949179649353,0.015697211027145386
414,7.093183842562139,0.10727499979548157,0.10840661300138305,0.3,-0.19159338699861694,-0.6386446020405698,-0.6386446020405698,0.10746126621961594,0.0,0.0,False,0.00024188935640268028,1.9006586074829102,0.3336069881916046,0.00019252172205597162,0.0005499999970197678,0.05,0.013273333199322224,0.8,0.0,0.0,0.08570090681314468,0.05503426119685173,0.030698148533701897,-3.662109548940862e-08,0.9999992251396179,8.518671035766602,node_conditioned,25,True,True,False,-80.90962219238281,3.764559030532837,1.2507182359695435,1.9722176790237427,0.7725277543067932,1.379393458366394,-79.96988677978516,3.0959713459014893,0.8014899945776128,-80.40023803710938,1.3771350383758545,0.0,0.0,0.0,0.08570090681314468,0.0,0.0,100,0.2,0.1525,0.0,972,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10746126621961594,0.06160762161016464,0.0,mpnn,7,4,16,curvature_attention_max,32,40,388800,none,normalized_version_gap_with_gain,,3888.0,0.49076443910598755,0.49076443910598755,0.3723136782646179,,,,,0.5,0.0,,,,0.10746126621961594,0.06160762161016464,0.028121978044509888,0.04178358912467957,0.08891932293772697,0.19824237525463104,0.30198919773101807,0.060434356331825256,0.06160762161016464,0.014044167473912239
415,7.662557574510575,0.11472499997820705,0.11156580648979506,0.3,-0.18843419351020493,-0.6281139574302179,-0.6281139574302179,0.1145702600479126,0.0,0.0,False,0.0005353610031306744,2.242865800857544,0.3414839208126068,8.93442120286636e-06,0.0,0.05,0.013868596404790878,0.8,0.0,0.0,0.07412943989038467,0.008941929787397385,0.07880128920078278,1.907348590179936e-08,0.9999992847442627,7.449062347412109,node_conditioned,25,True,True,False,-81.03080749511719,4.059383869171143,1.292460322380066,1.8148672580718994,0.7460048198699951,1.374606966972351,-81.15608215332031,3.7690088748931885,0.8669843421798995,-82.90802001953125,1.5344041585922241,0.0,0.0,0.0,0.07412943989038467,0.0,0.0,100,0.2,0.175,0.0,1016,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.1145702600479126,0.06366988271474838,0.0,mpnn,7,4,16,curvature_attention_max,32,40,406400,none,normalized_version_gap_with_gain,,4064.0,0.5045083165168762,0.5045083165168762,0.38974055647850037,,,,,0.5,0.0,,,,0.1145702600479126,0.06366988271474838,0.028166770935058594,0.044070854783058167,0.09880934655666351,0.20839288532733916,0.35870298743247986,0.06255945563316345,0.06366988271474838,0.015789063647389412
416,8.185241661332547,0.11242499969899654,0.11199540309439579,0.3,-0.1880045969056042,-0.6266819687959484,-0.6266819687959484,0.1138506606221199,0.0,0.0,False,0.0005765723763033748,3.2976434230804443,0.32738929986953735,3.453948374954052e-05,0.0,0.05,0.00896735955029726,0.8,0.0,0.0,0.034243833273649216,0.08121044188737869,0.11464487016201019,-6.103515470812226e-09,0.9999993443489075,5.932000160217285,node_conditioned,25,True,True,False,-80.9484634399414,4.256997585296631,1.463903546333313,2.2378077507019043,0.7639841437339783,1.5938758850097656,-81.90310668945312,4.174715995788574,0.8542343690917956,-81.19029998779297,1.3610546588897705,0.0,0.0,0.0,0.034243833273649216,0.0,0.0,100,0.2,0.17,0.0,976,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.1138506606221199,0.06225472688674927,0.0,mpnn,7,4,16,curvature_attention_max,32,40,390400,none,normalized_version_gap_with_gain,,3904.0,0.4632595479488373,0.4632595479488373,0.35536596179008484,,,,,0.5,0.0,,,,0.1138506606221199,0.06225472688674927,0.02786993980407715,0.04467417299747467,0.09989618137478828,0.20393778085708616,0.3577997386455536,0.06128300726413727,0.06225472688674927,0.02081155963242054
417,7.588807830549777,0.10722499957773834,0.10961020133606707,0.3,-0.1903897986639329,-0.6346326410586883,-0.6346326410586883,0.10749778896570206,0.0,0.0,False,0.0004465297097340226,1.7862542867660522,0.3140302002429962,0.00026893996982835233,0.0,0.05,0.0052013457752764225,0.8,0.0,0.0,0.04716750234365463,0.013067565858364105,0.0594196692109108,2.1362303925798187e-08,0.9999991655349731,7.918200492858887,node_conditioned,25,True,True,False,-80.25300598144531,3.95108962059021,1.3146275281906128,1.8220816850662231,0.740462064743042,1.315248727798462,-80.30793762207031,3.550381660461426,0.862764743419266,-80.7471694946289,1.1715196371078491,0.0,0.0,0.0,0.04716750234365463,0.0,0.0,100,0.2,0.1575,0.0,920,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10749778896570206,0.060783565044403076,0.0,mpnn,7,4,16,curvature_attention_max,32,40,368000,none,normalized_version_gap_with_gain,,3680.0,0.48662424087524414,0.48662424087524414,0.37008777260780334,,,,,0.5,0.0,,,,0.10749778896570206,0.060783565044403076,0.02664141356945038,0.04303553998470307,0.08945070207118988,0.20121187865734097,0.3038904666900635,0.05967671051621437,0.060783565044403076,0.01526037510484457
418,8.66257727868855,0.09964999968186021,0.10463010050896364,0.3,-0.19536989949103634,-0.6512329765956886,-0.6512329765956886,0.10218749940395355,0.0,0.0,False,0.00022492423886433244,4.2820000648498535,0.30936959385871887,-6.394214869942516e-05,0.0,0.05,0.0049359844997525215,0.8,0.0,0.0,0.010083166882395744,0.01846422627568245,0.00987657904624939,-8.85009754370003e-08,0.999999463558197,5.448308944702148,node_conditioned,25,True,True,False,-81.91555786132812,4.450971603393555,1.2942389249801636,2.0503623485565186,0.7595906257629395,1.7483028173446655,-83.64201354980469,4.74641752243042,0.8643244982658577,-84.93435668945312,1.2439453601837158,0.0,0.0,0.0,0.010083166882395744,0.0,0.0,100,0.2,0.1375,0.0,912,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10218749940395355,0.05765580013394356,0.0,mpnn,7,4,16,curvature_attention_max,32,40,364800,none,normalized_version_gap_with_gain,,3648.0,0.4434765577316284,0.4434765577316284,0.34027084708213806,,,,,0.5,0.0,,,,0.10218749940395355,0.05765580013394356,0.027244478464126587,0.04203868508338928,0.08410006761550903,0.18918129503726958,0.30954861640930176,0.056333377957344055,0.05765580013394356,0.014466417022049427
419,7.14795910153538,0.10497500002384186,0.10480255026640276,0.3,-0.19519744973359723,-0.6506581440900526,-0.6506581440900526,0.1044689416885376,0.0,0.0,False,0.00020695834245998412,3.7216620445251465,0.32251420617103577,0.00012194611190352589,0.0,0.05,0.007418829947710037,0.8,0.0,0.0,0.05157333239912987,0.08577097207307816,0.034231651574373245,1.2207030941624453e-08,0.9999992251396179,7.90941047668457,node_conditioned,25,True,True,False,-81.19489288330078,3.885267972946167,1.463670015335083,1.9037253856658936,0.773769199848175,1.464444875717163,-80.37796783447266,3.321681499481201,0.8056296559920619,-82.35899353027344,1.2142002582550049,0.0,0.0,0.0,0.05157333239912987,0.0,0.0,100,0.2,0.155,0.0,996,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.1044689416885376,0.0621049702167511,0.0,mpnn,7,4,16,curvature_attention_max,32,40,398400,none,normalized_version_gap_with_gain,,3984.0,0.5008600950241089,0.5008600950241089,0.37732401490211487,,,,,0.5,0.0,,,,0.1044689416885376,0.0621049702167511,0.0273134708404541,0.04083993434906006,0.08406323194503784,0.19459411799907678,0.3584766387939453,0.06046838313341141,0.0621049702167511,0.0157791655510664
420,7.6563807934522625,0.10770000005606561,0.10625127516123418,0.3,-0.19374872483876582,-0.6458290612682507,-0.6458290612682507,0.10880250483751297,0.0,0.0,False,0.0003434631507843733,2.245380401611328,0.3379790186882019,0.0005815444746986032,0.0019000000320374966,0.05,0.01647290028631687,0.8,0.0,0.0,0.0885213315486908,0.052212413400411606,0.03645459935069084,2.4414061883248905e-08,0.9999993443489075,7.376274108886719,node_conditioned,25,True,True,False,-81.87570190429688,3.8670620918273926,1.326601266860962,1.6708176136016846,0.7533895373344421,1.4999362230300903,-81.85045623779297,3.5103917121887207,0.8174278884377411,-84.44355773925781,1.3633593320846558,0.0,0.0,0.0,0.0885213315486908,0.0,0.0,100,0.2,0.1675,0.0,944,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10880250483751297,0.06253085285425186,0.0,mpnn,7,4,16,curvature_attention_max,32,40,377600,none,normalized_version_gap_with_gain,,3776.0,0.4806283414363861,0.4806283414363861,0.3674607574939728,,,,,0.5,0.0,,,,0.10880250483751297,0.06253085285425186,0.027185022830963135,0.04238427877426147,0.09190213680267334,0.19660528898239132,0.35849636793136597,0.06127872318029404,0.06253085285425186,0.018428971990942955
421,7.743696716204286,0.11704999984707683,0.1116506375041555,0.3,-0.1883493624958445,-0.6278311873917755,-0.6278311873917755,0.11756723374128342,0.0,0.0,False,0.00048241327749565244,2.1968657970428467,0.34011396765708923,1.5135247849684674e-05,0.0,0.05,0.00923932995647192,0.8,0.0,0.0,0.04415050894021988,0.05395258963108063,0.09741507470607758,-1.525878978725359e-08,0.9999993443489075,7.364038467407227,node_conditioned,25,True,True,False,-82.46672821044922,4.11798620223999,1.2570258378982544,1.8943926095962524,0.757901132106781,1.4849400520324707,-82.4317398071289,3.7569193840026855,0.8437737141080612,-82.81094360351562,1.4544987678527832,0.0,0.0,0.0,0.04415050894021988,0.0,0.0,100,0.2,0.18,0.0,1078,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.11756723374128342,0.06566540151834488,0.0,mpnn,7,4,16,curvature_attention_max,32,40,431200,none,normalized_version_gap_with_gain,,4312.0,0.5098603963851929,0.5098603963851929,0.39738041162490845,,,,,0.5,0.0,,,,0.11756723374128342,0.06566540151834488,0.028784900903701782,0.04447740316390991,0.10260860621929169,0.21132924109697343,0.3591553568840027,0.06461046636104584,0.06566540151834488,0.017822828143835068
422,7.537598732374608,0.1132750000571832,0.11246281878066935,0.3,-0.18753718121933063,-0.625123916560305,-0.625123916560305,0.11226910352706909,0.0,0.0,False,0.0005641342140734196,2.666980504989624,0.32030126452445984,0.00039336137706413865,0.0010999999940395355,0.05,0.007496429607272148,0.8,0.0,0.0,0.040460046380758286,0.06840388476848602,0.10794954001903534,0.0,0.9999995231628418,7.032796382904053,node_conditioned,25,True,True,False,-81.78458404541016,3.946726083755493,1.287131667137146,1.9401339292526245,0.7450297474861145,1.6273399591445923,-81.44799041748047,3.6345019340515137,0.7995219610919664,-81.09764862060547,1.1975319385528564,0.0,0.0,0.0,0.040460046380758286,0.0,0.0,100,0.2,0.17,0.0,1086,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.11226910352706909,0.06308961659669876,0.0,mpnn,7,4,16,curvature_attention_max,32,40,434400,none,normalized_version_gap_with_gain,,4344.0,0.5078848600387573,0.5078848600387573,0.3914213478565216,,,,,0.5,0.0,,,,0.11226910352706909,0.06308961659669876,0.02725839614868164,0.0430821806192398,0.09585452079772949,0.2076273530721664,0.35752642154693604,0.06198791414499283,0.06308961659669876,0.017230143770575523
423,8.180737892016769,0.10719999973662198,0.10983140925864567,0.3,-0.19016859074135434,-0.6338952813413384,-0.6338952813413384,0.10909596085548401,0.0,0.0,False,0.00034397380659356713,2.4405534267425537,0.3238512873649597,1.0116800694959238e-06,0.0,0.05,0.00628645857796073,0.8,0.0,0.0,0.0506560392677784,0.03633558750152588,0.014368414878845215,1.2207030941624453e-08,0.999999463558197,7.466241836547852,node_conditioned,25,True,True,False,-82.64057159423828,4.171834945678711,1.266295075416565,1.6998759508132935,0.720389723777771,1.4273996353149414,-83.31886291503906,3.9764814376831055,0.8711473587752027,-82.9753646850586,1.5795338153839111,0.0,0.0,0.0,0.0506560392677784,0.0,0.0,100,0.2,0.17,0.0,986,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10909596085548401,0.06239484250545502,0.0,mpnn,7,4,16,curvature_attention_max,32,40,394400,none,normalized_version_gap_with_gain,,3944.0,0.4953298568725586,0.4953298568725586,0.37948137521743774,,,,,0.5,0.0,,,,0.10909596085548401,0.06239484250545502,0.02755644917488098,0.04340026080608368,0.09033830463886261,0.20551618039608,0.35792669653892517,0.06108497083187103,0.06239484250545502,0.013716444373130798
424,7.986228280551732,0.10530000008177012,0.1075657046702079,0.3,-0.1924342953297921,-0.6414476297177193,-0.6414476297177193,0.10788846760988235,0.0,0.0,False,0.0003230118309147656,3.2116153240203857,0.32314491271972656,8.482813882437767e-07,0.0,0.05,0.006615998689085245,0.8,0.0,0.0,0.008536722511053085,0.027604684233665466,0.03481622040271759,-3.662109548940862e-08,0.9999994039535522,5.930164813995361,node_conditioned,25,True,True,False,-82.31598663330078,4.185366153717041,1.4521453380584717,2.0248544216156006,0.7545757293701172,1.785944938659668,-82.69503784179688,4.1326494216918945,0.8132421094599732,-82.511474609375,1.2410107851028442,0.0,0.0,0.0,0.008536722511053085,0.0,0.0,100,0.2,0.17,0.0,1004,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10788846760988235,0.062249477952718735,0.0,mpnn,7,4,16,curvature_attention_max,32,40,401600,none,normalized_version_gap_with_gain,,4016.0,0.4772070348262787,0.4772070348262787,0.36688271164894104,,,,,0.5,0.0,,,,0.10788846760988235,0.062249477952718735,0.02735099196434021,0.042188072204589845,0.09025260806083679,0.19646594822406768,0.35817188024520874,0.06090669706463814,0.062249477952718735,0.017316732555627823
425,7.492040390893817,0.10322500014211983,0.10539535240616386,0.3,-0.1946046475938361,-0.6486821370233825,-0.6486821370233825,0.10426885634660721,0.0,0.0,False,0.0003540134057402611,1.9984214305877686,0.31554603576660156,2.335387034690939e-05,0.0,0.05,0.007177191786468029,0.8,0.0,0.0,0.05633820220828056,0.022081486880779266,0.0349179245531559,1.754760781125242e-08,0.9999992251396179,8.164511680603027,node_conditioned,25,True,True,False,-81.80636596679688,4.029499530792236,1.2479854822158813,1.9226036071777344,0.7373581528663635,1.359456181526184,-81.53569030761719,3.6582388877868652,0.8619023561633647,-84.02548217773438,1.3729221820831299,0.0,0.0,0.0,0.05633820220828056,0.0,0.0,100,0.2,0.145,0.0,922,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10426885634660721,0.059362586587667465,0.0,mpnn,7,4,16,curvature_attention_max,32,40,368800,none,normalized_version_gap_with_gain,,3688.0,0.474932461977005,0.474932461977005,0.35769975185394287,,,,,0.5,0.0,,,,0.10426885634660721,0.059362586587667465,0.027222245931625366,0.0422306090593338,0.0842127799987793,0.19182763695716856,0.30210915207862854,0.05791570246219635,0.059362586587667465,0.012868154793977737
426,7.549387352727353,0.10507499983534217,0.10523517612075302,0.3,-0.19476482387924698,-0.6492160579569547,-0.6492160579569547,0.10565896332263947,0.0,0.0,False,0.00027515453984960914,2.764345645904541,0.32312241196632385,5.151427831151523e-05,0.0,0.05,0.007349282503128052,0.8,0.0,0.0,0.04597986489534378,0.024120738729834557,0.02265016734600067,0.0,0.9999994039535522,6.290129661560059,node_conditioned,25,True,True,False,-82.10706329345703,4.015253067016602,1.3155059814453125,1.8269025087356567,0.721123218536377,1.6635562181472778,-81.93788146972656,3.8483824729919434,0.813139087825352,-85.69717407226562,1.286046028137207,0.0,0.0,0.0,0.04597986489534378,0.0,0.0,100,0.2,0.15,0.0,1082,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10565896332263947,0.06077102944254875,0.0,mpnn,7,4,16,curvature_attention_max,32,40,432800,none,normalized_version_gap_with_gain,,4328.0,0.49588605761528015,0.49588605761528015,0.3794472813606262,,,,,0.5,0.0,,,,0.10565896332263947,0.06077102944254875,0.026495903730392456,0.04146869480609894,0.08772607147693634,0.1975014507770538,0.3582003116607666,0.05943723022937775,0.06077102944254875,0.01372948195785284
427,8.634657578729094,0.10629999984521418,0.10576758798298361,0.3,-0.19423241201701638,-0.6474413518086762,-0.6474413518086762,0.10634297877550125,0.0,0.0,False,0.0003222136583644897,3.870354652404785,0.3233547508716583,6.566905085492181e-06,0.0,0.05,0.007702329661697149,0.8,0.0,0.0,0.04459020867943764,0.005279182456433773,0.040789902210235596,6.408691177739456e-08,0.999999463558197,5.534553050994873,node_conditioned,25,True,True,False,-83.41350555419922,4.608040809631348,1.438671588897705,2.235072612762451,0.7576402425765991,1.6379088163375854,-84.8476791381836,4.6060872077941895,0.8735510727389233,-85.59085845947266,1.4619895219802856,0.0,0.0,0.0,0.04459020867943764,0.0,0.0,100,0.2,0.1725,0.0,860,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10634297877550125,0.06009557470679283,0.0,mpnn,7,4,16,curvature_attention_max,32,40,344000,none,normalized_version_gap_with_gain,,3440.0,0.43619486689567566,0.43619486689567566,0.33505555987358093,,,,,0.5,0.0,,,,0.10634297877550125,0.06009557470679283,0.02702924609184265,0.04316706657409668,0.0883023738861084,0.19491268396377565,0.3586466908454895,0.05890052765607834,0.06009557470679283,0.016847724094986916
428,9.138318445831537,0.10847500002011656,0.10712129400155009,0.3,-0.19287870599844992,-0.6429289985638664,-0.6429289985638664,0.11067981272935867,0.0,0.0,False,0.0003630988940130919,4.345383644104004,0.3300510048866272,2.0428378775250167e-06,0.0,0.05,0.007381850387901068,0.8,0.0,0.0,0.034219879657030106,0.009220371022820473,0.04189430922269821,-2.1362303925798187e-08,0.999999463558197,4.360108852386475,node_conditioned,25,True,True,False,-85.07371520996094,4.8445658683776855,1.243729591369629,2.122938394546509,0.7246248126029968,1.8652249574661255,-87.18792724609375,5.2487664222717285,0.8737161100402537,-89.14952850341797,1.5187771320343018,0.0,0.0,0.0,0.034219879657030106,0.0,0.0,100,0.2,0.1625,0.0,1060,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.11067981272935867,0.06034397706389427,0.0,mpnn,7,4,16,curvature_attention_max,32,40,424000,none,normalized_version_gap_with_gain,,4240.0,0.44373491406440735,0.44373491406440735,0.35275503993034363,,,,,0.5,0.0,,,,0.11067981272935867,0.06034397706389427,0.02711591124534607,0.04358609616756439,0.09723770618438721,0.19675020873546595,0.3590756952762604,0.05917506292462349,0.06034397706389427,0.015531642362475395
429,7.388010598793626,0.11157500011380762,0.10934814705767885,0.3,-0.19065185294232112,-0.6355061552908653,-0.6355061552908653,0.11194229871034622,0.0,0.0,False,0.0003010682121384889,4.50907039642334,0.3303983807563782,-7.582026682939613e-06,0.0,0.05,0.006004518363624811,0.8,0.0,0.0,0.04514647647738457,0.004437564872205257,0.045109815895557404,-3.662109548940862e-08,0.9999992847442627,8.668863296508789,node_conditioned,25,True,True,False,-84.2500228881836,4.0922040939331055,1.4310656785964966,2.097212076187134,0.8261516690254211,1.3684784173965454,-83.37083435058594,3.498063325881958,0.8469544972762744,-85.49887084960938,1.2506790161132812,0.0,0.0,0.0,0.04514647647738457,0.0,0.0,100,0.2,0.1675,0.0,980,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.11194229871034622,0.06412503868341446,0.0,mpnn,7,4,16,curvature_attention_max,32,40,392000,none,normalized_version_gap_with_gain,,3920.0,0.4910062849521637,0.4910062849521637,0.37453708052635193,,,,,0.5,0.0,,,,0.11194229871034622,0.06412503868341446,0.027119219303131104,0.04347770214080811,0.094585120677948,0.205385510623455,0.35848626494407654,0.0631144568324089,0.06412503868341446,0.01817663013935089
