slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement
140,0.8578947368421053,4.0,2.0,4.0,2.9473684210526314,40.6578947368421,2,13,2,36,64
141,0.8736842105263158,4.0,2.0,3.2099999999999795,2.6842105263157894,40.37105263157895,2,11,2,24,32
142,0.95,4.0,2.0,3.2099999999999795,2.6842105263157894,40.48947368421052,1,8,1,9,9
143,1.0,4.0,2.0,3.2099999999999795,2.6842105263157894,41.48947368421052,1,8,1,0,0
144,1.0,4.0,2.0,3.2099999999999795,2.6842105263157894,42.48947368421052,0,0,0,0,0
145,0.9605263157894737,4.0,3.0,3.2099999999999795,3.210526315789474,40.61842105263158,2,12,2,24,34
146,1.0210526315789474,4.0,2.0,3.2099999999999795,3.1052631578947367,40.0,1,8,1,9,15
147,1.0105263157894737,4.0,3.0,3.2099999999999795,3.210526315789474,37.46052631578947,3,12,3,30,42
148,0.968421052631579,4.0,2.0,3.2099999999999795,3.1578947368421053,35.73157894736842,4,11,3,26,35
149,1.0947368421052632,4.0,2.0500000000000114,3.2099999999999795,3.210526315789474,36.123684210526314,4,11,4,8,9
150,0.8210526315789474,4.0,2.0,2.2099999999999795,2.263157894736842,28.992105263157896,2,13,2,65,104
151,0.9710526315789474,4.0,3.0,3.0,3.0526315789473686,29.992105263157896,2,9,2,0,0
152,0.9368421052631579,4.0,3.0,3.0,3.0526315789473686,29.83684210526316,2,12,2,11,13
153,0.9368421052631579,4.0,3.0,3.0,3.0526315789473686,30.83684210526316,0,0,0,0,0
154,0.9447368421052632,4.0,3.0,3.0,3.1052631578947367,31.563157894736843,1,8,1,8,16
155,0.9736842105263158,4.0,3.0,3.0,3.1578947368421053,31.75263157894737,1,6,1,6,8
156,0.9526315789473684,4.0,3.0,3.0,3.1578947368421053,32.43157894736842,3,10,3,6,8
157,0.9263157894736842,4.0,3.0,3.0,3.1578947368421053,30.955263157894738,1,10,1,27,48
158,0.8447368421052631,3.0,2.0500000000000114,3.0,3.0,29.25526315789474,4,15,4,33,50
159,0.7789473684210526,3.0,2.0500000000000114,3.0,3.0,29.523684210526316,4,16,4,14,25
160,0.9447368421052632,3.0,3.0,3.0,3.0,30.068421052631578,3,6,3,9,13
161,0.9210526315789473,3.0,3.0,3.0,3.0,29.871052631578948,1,8,1,19,28
162,0.9710526315789474,3.0,3.0,3.0,3.0,30.871052631578948,1,4,1,0,0
163,1.0157894736842106,3.0,3.0,3.0,3.0,31.760526315789473,4,10,4,2,2
164,0.9368421052631579,3.0,3.0,3.0,3.0,31.123684210526317,6,11,5,17,30
165,0.968421052631579,3.0,3.0,3.0,3.0,30.842105263157894,1,8,1,16,26
166,1.1289473684210527,3.0,3.0,3.0,3.0,31.32894736842105,1,6,1,9,15
167,1.0657894736842106,3.0,3.0,3.0,3.0,30.75,1,8,1,19,43
168,1.0973684210526315,3.0,3.0,3.0,3.0,31.457894736842107,1,4,1,4,7
169,1.1973684210526316,4.0,3.0,4.0,3.4210526315789473,32.45789473684211,1,4,1,0,0
170,1.1210526315789473,4.0,3.0,4.0,3.4210526315789473,32.65,2,6,2,14,29
171,1.0157894736842106,4.0,3.0,3.2099999999999795,3.210526315789474,31.83157894736842,3,16,3,29,40
172,1.0473684210526315,4.0,3.0,3.2099999999999795,3.210526315789474,32.65263157894737,2,12,2,5,7
