checkpoint_episode,checkpoint_label,scenario_id,policy,n_nodes,slots,update_probability,target_tx_ratio,matched_rate_probability,policy_probability,mean_VAoI,actual_tx_ratio,action_prob_mean,action_prob_std,action_prob_min,action_prob_p10,action_prob_p50,action_prob_p90,action_prob_max,action_prob_node_std_mean,action_prob_global_std,action_prob_per_node_mean_std,grid_update_probability,grid_alpha,curvature_center
0,u=0.05_alpha=0.10,v03,fixed_random,100,500,0.05,0.1,0.10004308819770813,0.1,4.325990505050503,0.10071999999999999,0.10000000894069672,7.450580596923828e-09,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,2.9802322387695312e-08,7.450580596923828e-09,1.4901161193847656e-08,0.05,0.1,0.4015509259807487
0,u=0.05_alpha=0.10,v03,matched_random,100,500,0.05,0.1,0.10004308819770813,0.10004308819770813,4.1146789898989935,0.10058,0.10004306584596634,2.2351741790771484e-08,0.10004308819770813,0.10004308819770813,0.10004308819770813,0.10004308819770813,0.10004308819770813,7.450580596923828e-09,2.2351741790771484e-08,1.4901161193847656e-08,0.05,0.1,0.4015509259807487
0,u=0.05_alpha=0.10,v04,nn,100,500,0.05,0.1,0.09959597885608673,0.09959597885608673,4.4945901010101,0.09880000000000001,0.09959597885608673,0.0023324103094637394,0.09644359350204468,0.09644359350204468,0.09938770532608032,0.10274348258972131,0.1055164560675621,0.0023324103094637394,0.0023324103094637394,0.0023324834182858467,0.05,0.1,0.4015509259807487
0,u=0.05_alpha=0.10,v04,fixed_random,100,500,0.05,0.1,0.09959597885608673,0.1,4.631628484848484,0.10012,0.10000000894069672,7.450580596923828e-09,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,2.9802322387695312e-08,7.450580596923828e-09,1.4901161193847656e-08,0.05,0.1,0.4015509259807487
0,u=0.05_alpha=0.10,v04,matched_random,100,500,0.05,0.1,0.09959597885608673,0.09959597885608673,4.40265595959596,0.09954,0.09959598630666733,7.450580596923828e-09,0.09959597885608673,0.09959597885608673,0.09959597885608673,0.09959597885608673,0.09959597885608673,0.0,7.450580596923828e-09,2.2351741790771484e-08,0.05,0.1,0.4015509259807487
0,u=0.05_alpha=0.10,v05,nn,100,500,0.05,0.1,0.09982825070619583,0.09982825070619583,5.981166464646465,0.09992000000000001,0.09982825070619583,0.002585794311016798,0.09644359350204468,0.09644359350204468,0.0996098518371582,0.10306829214095926,0.10551643371582031,0.002585794311016798,0.002585794311016798,0.002585784299299121,0.05,0.1,0.4015509259807487
0,u=0.05_alpha=0.10,v05,fixed_random,100,500,0.05,0.1,0.09982825070619583,0.1,5.658770101010095,0.09936,0.10000000894069672,7.450580596923828e-09,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,2.9802322387695312e-08,7.450580596923828e-09,1.4901161193847656e-08,0.05,0.1,0.4015509259807487
0,u=0.05_alpha=0.10,v05,matched_random,100,500,0.05,0.1,0.09982825070619583,0.09982825070619583,5.6917002020202005,0.10266,0.09982825070619583,0.0,0.09982825070619583,0.09982825070619583,0.09982825070619583,0.09982825070619583,0.09982825070619583,2.2351741790771484e-08,0.0,1.4901161193847656e-08,0.05,0.1,0.4015509259807487
0,u=0.05_alpha=0.10,v06,nn,100,500,0.05,0.1,0.09987112134695053,0.09987112134695053,3.503271313131311,0.09694000000000001,0.09987112134695053,0.002375707495957613,0.09644359350204468,0.09644359350204468,0.09970217943191528,0.10296991467475891,0.10551643371582031,0.0023757072631269693,0.002375707495957613,0.0023756877053529024,0.05,0.1,0.4015509259807487
0,u=0.05_alpha=0.10,v06,fixed_random,100,500,0.05,0.1,0.09987112134695053,0.1,3.578010303030303,0.09853999999999999,0.10000000894069672,7.450580596923828e-09,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,2.9802322387695312e-08,7.450580596923828e-09,1.4901161193847656e-08,0.05,0.1,0.4015509259807487
0,u=0.05_alpha=0.10,v06,matched_random,100,500,0.05,0.1,0.09987112134695053,0.09987112134695053,3.822831515151514,0.1002,0.09987113624811172,1.4901161193847656e-08,0.09987112134695053,0.09987112134695053,0.09987112134695053,0.09987112134695053,0.09987112134695053,2.2351741790771484e-08,1.4901161193847656e-08,1.4901161193847656e-08,0.05,0.1,0.4015509259807487
0,u=0.05_alpha=0.10,v07,nn,100,500,0.05,0.1,0.09968528151512146,0.09968528151512146,3.148246666666664,0.10024,0.09968528151512146,0.001977767562493682,0.09644359350204468,0.0969350054860118,0.09960103034973145,0.10223132371902466,0.10551643371582031,0.0019777677953243256,0.001977767562493682,0.0019777612760663033,0.05,0.1,0.4015509259807487
0,u=0.05_alpha=0.10,v07,fixed_random,100,500,0.05,0.1,0.09968528151512146,0.1,3.0749262626262595,0.10006,0.10000000894069672,7.450580596923828e-09,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,2.9802322387695312e-08,7.450580596923828e-09,1.4901161193847656e-08,0.05,0.1,0.4015509259807487
0,u=0.05_alpha=0.10,v07,matched_random,100,500,0.05,0.1,0.09968528151512146,0.09968528151512146,2.956841414141412,0.10002000000000001,0.09968530386686325,2.2351741790771484e-08,0.09968528151512146,0.09968528151512146,0.09968528151512146,0.09968528151512146,0.09968528151512146,2.2351741790771484e-08,2.2351741790771484e-08,7.450580596923828e-09,0.05,0.1,0.4015509259807487
0,u=0.05_alpha=0.10,v08,nn,100,500,0.05,0.1,0.10011330991983414,0.10011330991983414,3.4174460606060593,0.09952,0.10011330991983414,0.002616188023239374,0.09644359350204468,0.09685724377632167,0.0999860167503357,0.10551643371582031,0.10551643371582031,0.002616188023239374,0.002616188023239374,0.0026161030400544405,0.05,0.1,0.4015509259807487
0,u=0.05_alpha=0.10,v08,fixed_random,100,500,0.05,0.1,0.10011330991983414,0.1,3.427792525252528,0.10092000000000001,0.10000000894069672,7.450580596923828e-09,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,2.9802322387695312e-08,7.450580596923828e-09,1.4901161193847656e-08,0.05,0.1,0.4015509259807487
0,u=0.05_alpha=0.10,v08,matched_random,100,500,0.05,0.1,0.10011330991983414,0.10011330991983414,3.5505703030303017,0.10082,0.10011328756809235,2.2351741790771484e-08,0.10011330991983414,0.10011330991983414,0.10011330991983414,0.10011330991983414,0.10011330991983414,1.4901161193847656e-08,2.2351741790771484e-08,0.0,0.05,0.1,0.4015509259807487
