actual_tx_ratio,alpha,base_tx_ratio,calibrated_intercept,candidate_id,dynamic_repeat_index,evaluated_on_full,evaluation_phase,mean_VAoI,mean_tail_VAoI,phase,phase_slots,search_probability_mean,topology_index
0.08616,0.5,0.08750000000000002,-2.5546417236328125,5,0,True,full,6.220904242424245,16.555333333333326,coarse,500,0.08872346440147635,17
0.08654,0.5,0.08750000000000002,-2.5546417236328125,5,1,True,full,5.7520408080808085,15.04121616161617,coarse,500,0.08872346440147635,17
0.08742000000000001,0.5,0.08750000000000002,-2.5546417236328125,5,0,True,full,7.009779393939394,17.941737373737357,coarse,500,0.08688070379686005,18
0.08412000000000001,0.5,0.08750000000000002,-2.5546417236328125,5,1,True,full,7.3062098989898985,18.318828282828317,coarse,500,0.08688070379686005,18
0.08696,0.5,0.08750000000000002,-2.5546417236328125,5,0,True,full,6.528784848484853,17.498016161616157,coarse,500,0.08844796010080422,19
0.08814,0.5,0.08750000000000002,-2.5546417236328125,5,1,True,full,6.755933535353534,17.450525252525246,coarse,500,0.08844796010080422,19
0.102,1.0,0.1,-2.627105712890625,13,0,True,full,5.867631111111113,16.567199999999993,coarse,500,0.10167109088328244,0
0.102,1.0,0.1,-2.627105712890625,13,1,True,full,6.054499393939387,16.756327272727273,coarse,500,0.10167109088328244,0
0.09872,1.0,0.1,-2.627105712890625,13,0,True,full,6.658138787878793,17.46982222222222,coarse,500,0.10116289663635479,1
0.10326,1.0,0.1,-2.627105712890625,13,1,True,full,6.450414141414136,17.155551515151508,coarse,500,0.10116289663635479,1
0.10454000000000001,1.0,0.1,-2.627105712890625,13,0,True,full,5.6344626262626285,14.839963636363631,coarse,500,0.10434593415958489,2
0.1036,1.0,0.1,-2.627105712890625,13,1,True,full,5.907519393939392,16.104864646464645,coarse,500,0.10434593415958489,2
0.10032,1.0,0.1,-2.627105712890625,13,0,True,full,6.174847474747481,16.573276767676752,coarse,500,0.10012072537143983,3
0.09876,1.0,0.1,-2.627105712890625,13,1,True,full,6.057095353535357,16.14991515151515,coarse,500,0.10012072537143983,3
0.10339999999999999,1.0,0.1,-2.627105712890625,13,0,True,full,5.989606060606058,15.542339393939393,coarse,500,0.10210318127517554,4
0.10294,1.0,0.1,-2.627105712890625,13,1,True,full,6.0159135353535325,15.496343434343453,coarse,500,0.10210318127517554,4
0.10228,1.0,0.1,-2.627105712890625,13,0,True,full,6.076426060606065,16.590909090909093,coarse,500,0.10180856334749722,5
0.10318,1.0,0.1,-2.627105712890625,13,1,True,full,6.016743636363638,15.860016161616164,coarse,500,0.10180856334749722,5
0.09842000000000001,1.0,0.1,-2.627105712890625,13,0,True,full,5.774339191919192,15.933098989898983,coarse,500,0.09915596850655467,6
0.09817999999999999,1.0,0.1,-2.627105712890625,13,1,True,full,5.803960808080801,15.326876767676769,coarse,500,0.09915596850655467,6
0.10044,1.0,0.1,-2.627105712890625,13,0,True,full,6.136921414141423,16.44613333333333,coarse,500,0.10114703203266943,7
0.09962,1.0,0.1,-2.627105712890625,13,1,True,full,6.161543838383839,16.25870303030303,coarse,500,0.10114703203266943,7
0.09894,1.0,0.1,-2.627105712890625,13,0,True,full,6.176673939393944,16.74134141414142,coarse,500,0.10050687588992928,8
0.09635999999999999,1.0,0.1,-2.627105712890625,13,1,True,full,6.066885252525257,16.398848484848493,coarse,500,0.10050687588992928,8
0.10124000000000001,1.0,0.1,-2.627105712890625,13,0,True,full,6.001753131313133,16.285911111111123,coarse,500,0.10153702086076423,9
0.09948,1.0,0.1,-2.627105712890625,13,1,True,full,6.355519595959598,17.344981818181836,coarse,500,0.10153702086076423,9
0.09971999999999999,1.0,0.1,-2.627105712890625,13,0,True,full,6.210085252525257,16.37401616161617,coarse,500,0.09902497188277815,10
0.09992000000000001,1.0,0.1,-2.627105712890625,13,1,True,full,5.90691373737373,15.597555555555555,coarse,500,0.09902497188277815,10
0.10406,1.0,0.1,-2.627105712890625,13,0,True,full,5.969732121212123,15.425717171717183,coarse,500,0.10250730185637749,11
0.10384,1.0,0.1,-2.627105712890625,13,1,True,full,5.879061616161617,15.21032323232324,coarse,500,0.10250730185637749,11
0.09958,1.0,0.1,-2.627105712890625,13,0,True,full,6.258159797979803,16.43527676767676,coarse,500,0.10047333502866868,12
0.09768,1.0,0.1,-2.627105712890625,13,1,True,full,6.217957575757577,16.483539393939406,coarse,500,0.10047333502866868,12
0.09924,1.0,0.1,-2.627105712890625,13,0,True,full,6.15495414141414,16.29112727272727,coarse,500,0.09978987364223035,13
0.10018,1.0,0.1,-2.627105712890625,13,1,True,full,6.026904646464651,16.291543434343428,coarse,500,0.09978987364223035,13
