slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement
186,3.9105263157894736,12.0,11.050000000000011,12.0,12.0,88.05,1,8,1,8,48
187,3.960526315789474,12.0,11.050000000000011,12.0,12.0,89.05,0,0,0,0,0
188,4.010526315789473,12.0,11.050000000000011,12.0,12.0,90.05,0,0,0,0,0
189,4.060526315789474,12.0,11.050000000000011,12.0,12.0,91.05,1,7,1,0,0
190,4.110526315789474,12.0,11.050000000000011,12.0,12.0,92.05,0,0,0,0,0
191,4.197368421052632,12.0,11.050000000000011,12.0,12.0,92.82631578947368,2,6,2,5,5
192,4.397368421052631,12.0,12.0,12.0,12.0,93.82631578947368,0,0,0,0,0
193,4.397368421052631,12.0,12.0,12.0,12.0,94.82631578947368,0,0,0,0,0
194,4.397368421052631,12.0,12.0,12.0,12.0,95.82631578947368,0,0,0,0,0
195,4.405263157894737,13.0,13.0,13.0,13.0,95.24736842105263,1,5,1,5,35
196,4.455263157894737,13.0,13.0,13.0,13.0,96.24736842105263,0,0,0,0,0
197,4.455263157894737,13.0,13.0,13.0,13.0,97.24736842105263,0,0,0,0,0
198,4.252631578947368,14.0,13.0,13.0,13.052631578947368,94.58947368421053,1,10,1,34,96
199,4.3,14.0,13.0,13.0,13.052631578947368,94.96842105263158,1,8,1,14,20
